stage,candidate_id,unit_id,dataset,seed,status,success,runtime_seconds,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement
T,T05_LOCAL_CONFLICT,u017,d1,7,success,True,2.8200129233300686,0.2342074154425955,0.37397607319370535,0.30409174431815045,0.6405220931624955,0.583982280671585,0.4258894639348543,0.35947790683750447
T,T05_LOCAL_CONFLICT,u018,d1,8,success,True,3.1119400542229414,0.23388651592562065,0.37273913626908955,0.3033128260973551,0.6264818584600647,0.5610636111023374,0.447888555514887,0.37351814153993534
T,T05_LOCAL_CONFLICT,u019,d1,9,success,True,3.1693398244678974,0.25158361201038676,0.3838451448198497,0.31771437841511824,0.634205484373129,0.571807599599333,0.438456511754167,0.36579451562687104
T,T05_LOCAL_CONFLICT,u020,p22,0,success,True,39.9330427236855,0.4973348334541366,0.6452597019526012,0.5712972677033689,0.9039472237493128,0.8629185855921789,0.1381627830000539,0.0960527762506872
T,T05_LOCAL_CONFLICT,u021,p22,1,success,True,50.06776023842394,0.45187202375307345,0.6155778149537132,0.5337249193533933,0.902517866959868,0.8605564443257233,0.14103775800778395,0.09748213304013198
T,T05_LOCAL_CONFLICT,u022,p22,2,success,True,54.06351788714528,0.4938470109692019,0.6418358216933334,0.5678414163312677,0.9026827927432656,0.8594721897114597,0.14149035245787556,0.09731720725673443
T,T05_LOCAL_CONFLICT,u023,p22,3,success,True,44.26965265534818,0.5022831788241805,0.6509913097913395,0.57663724430776,0.9090599230346345,0.8672723617167846,0.13428856538794456,0.09094007696536555
T,T05_LOCAL_CONFLICT,u024,p22,4,success,True,38.65983870252967,0.5000322373461115,0.6501641247638251,0.5750981810549682,0.9091258933479934,0.8667019273345699,0.13422053359841082,0.09087410665200657
T,T05_LOCAL_CONFLICT,u025,p22,5,success,True,46.876327170059085,0.49097283090221827,0.6413249563806517,0.566148893641435,0.9077625068719076,0.8678878088732535,0.13357448266153435,0.09223749312809237
T,T05_LOCAL_CONFLICT,u026,p22,6,success,True,32.94540844112635,0.49665852123978954,0.6450167226259755,0.5708376219328826,0.9065750412314458,0.8637119185430548,0.13737775160494198,0.09342495876855417
T,T05_LOCAL_CONFLICT,u027,p22,7,success,True,35.59797596000135,0.4923616828700466,0.6430964564015019,0.5677290696357743,0.9073117097306213,0.868063640977425,0.13279767235315884,0.09268829026937875
T,T05_LOCAL_CONFLICT,u028,p22,8,success,True,44.05458001233637,0.49693271952100226,0.6421002447048215,0.569516482112912,0.9015393073117097,0.8587488198313515,0.14193047150863572,0.09846069268829027
T,T05_LOCAL_CONFLICT,u029,p22,9,success,True,50.06790594942868,0.5024584388522577,0.6489588287803102,0.575708633816284,0.9038042880703684,0.8571011054636861,0.14385320632628523,0.09619571192963161
T,T06_LOCAL_CONFLICT_SQUARED,u000,a1,0,success,True,2.401004508137703,0.2786639728592119,0.41595088134732444,0.3473074271032682,0.6229124530482519,0.5555929151046902,0.4572580844847945,0.37708754695174806
T,T06_LOCAL_CONFLICT_SQUARED,u001,a1,1,success,True,2.3464715518057346,0.26811430715143486,0.41262059632315534,0.3403674517372951,0.6320716555908696,0.5611294787683165,0.4515975707517693,0.36792834440913036
T,T06_LOCAL_CONFLICT_SQUARED,u002,a1,2,success,True,2.8000151980668306,0.2719510166492657,0.4118650189484226,0.34190801779884417,0.6280843686795724,0.5438264999618492,0.4683172699554171,0.3719156313204276
T,T06_LOCAL_CONFLICT_SQUARED,u003,a1,3,success,True,2.5129110291600227,0.2709368297947296,0.41374796462629615,0.34234239721051285,0.6400173360300491,0.5735832181491127,0.4393612194255677,0.35998266396995093
T,T06_LOCAL_CONFLICT_SQUARED,u004,a1,4,success,True,2.320081429556012,0.25869433397666464,0.39208231415396216,0.3253883240653134,0.6334585379947992,0.5790211679865457,0.43573922417616295,0.36654146200520077
T,T06_LOCAL_CONFLICT_SQUARED,u005,tonsil,0,success,True,1.9595852233469486,0.14887831019593797,0.2711645566077152,0.2100214334018266,0.7212574090730874,0.5754789727598577,0.421614224710868,0.27874259092691256
T,T06_LOCAL_CONFLICT_SQUARED,u006,tonsil,1,success,True,1.725980618968606,0.14843280784979904,0.26994689786744036,0.20918985285861968,0.7228718374501257,0.5786731487897868,0.41840144666747864,0.27712816254987427
T,T06_LOCAL_CONFLICT_SQUARED,u007,tonsil,2,success,True,1.8728425949811935,0.1527949856276461,0.2710084688291184,0.21190172722838224,0.7214880416983787,0.5775961397196572,0.4195507889696927,0.27851195830162134
T,T06_LOCAL_CONFLICT_SQUARED,u008,tonsil,3,success,True,2.1391910165548325,0.15142805548484606,0.2694149034007518,0.21042147944279893,0.7220415599990775,0.5778585207496696,0.4192238533202837,0.2779584400009225
T,T06_LOCAL_CONFLICT_SQUARED,u009,tonsil,4,success,True,2.0385985299944878,0.14978465448811665,0.2683307144012611,0.20905768444468886,0.7229179639751839,0.5794061168113798,0.4180092673488329,0.27708203602481607
T,T06_LOCAL_CONFLICT_SQUARED,u010,d1,0,success,True,2.82836164906621,0.23711554249538916,0.3757444765980158,0.30643000954670246,0.6319602442821219,0.5720742673989238,0.4374597260022778,0.36803975571787806
T,T06_LOCAL_CONFLICT_SQUARED,u011,d1,1,success,True,2.021919686347246,0.2546662621398905,0.3823764857838178,0.31852137396185415,0.6297150041911148,0.5698453332818786,0.4390113952335512,0.3702849958088852
T,T06_LOCAL_CONFLICT_SQUARED,u012,d1,2,success,True,2.3010274320840836,0.22784592313459096,0.3779332390311308,0.3028895810828609,0.6426475871153156,0.5761656447327594,0.43330509366053055,0.35735241288468444
T,T06_LOCAL_CONFLICT_SQUARED,u013,d1,3,success,True,2.8230783957988024,0.2460912888738005,0.38364868721064577,0.3148699880422231,0.6269009699437194,0.5608339685656051,0.44815331006930714,0.37309903005628064
T,T06_LOCAL_CONFLICT_SQUARED,u014,d1,4,success,True,2.212932888418436,0.23662814116118755,0.37193906080602257,0.3042836009836051,0.6306729732966112,0.5661429059537599,0.44288792394820886,0.3693270267033888
T,T06_LOCAL_CONFLICT_SQUARED,u015,d1,5,success,True,2.775269789621234,0.24715677070178155,0.37884548985329464,0.31300113027753806,0.6331277691294456,0.559460526633289,0.4491583946979006,0.3668722308705544
T,T06_LOCAL_CONFLICT_SQUARED,u016,d1,6,success,True,2.614820621907711,0.2326598721847101,0.3725309619204649,0.3025954170525875,0.6306131002275177,0.5694744969100982,0.440651369741553,0.3693868997724823
T,T06_LOCAL_CONFLICT_SQUARED,u017,d1,7,success,True,2.2681516222655773,0.23354625079164712,0.37295721498170875,0.30325173288667795,0.6412405699916177,0.5848726629252672,0.42480680340065946,0.3587594300083823
T,T06_LOCAL_CONFLICT_SQUARED,u018,d1,8,success,True,2.5007490515708923,0.2343378082969623,0.37309381651451323,0.30371581240573775,0.6273200814273739,0.5626177028329209,0.44639281207227377,0.37267991857262606
T,T06_LOCAL_CONFLICT_SQUARED,u019,d1,9,success,True,2.4862416740506887,0.250687317211291,0.38036392650126666,0.31552562185627886,0.6356125014968267,0.5719435180225507,0.4385071295616426,0.3643874985031733
T,T06_LOCAL_CONFLICT_SQUARED,u020,p22,0,success,True,39.63602781482041,0.45949799155103177,0.6176503039089943,0.538574147730013,0.9070038482682793,0.8578275277213837,0.14288621605483728,0.09299615173172071
T,T06_LOCAL_CONFLICT_SQUARED,u021,p22,1,success,True,46.36189972423017,0.41518742656615676,0.5944841367434306,0.5048357816547937,0.902627817482133,0.8532933953157382,0.14782623738634781,0.09737218251786695
T,T06_LOCAL_CONFLICT_SQUARED,u022,p22,2,success,True,50.8307103458792,0.4434158997881155,0.6101669359633887,0.5267914178757521,0.9023419461242441,0.8579849965455905,0.14222329070039386,0.09765805387575588
T,T06_LOCAL_CONFLICT_SQUARED,u023,p22,3,success,True,43.400273283943534,0.49414561322220774,0.6438076979353301,0.568976655578769,0.9074986256184717,0.8650645695362015,0.1366881303157757,0.09250137438152828
T,T06_LOCAL_CONFLICT_SQUARED,u024,p22,4,success,True,37.123561231419444,0.4907443674438858,0.6418315248267462,0.566287946135316,0.9091258933479934,0.8656134354785748,0.1353718610079399,0.09087410665200657
T,T06_LOCAL_CONFLICT_SQUARED,u025,p22,5,success,True,44.71737711876631,0.47334038851106136,0.6269946334223107,0.550167510966686,0.9078064870808137,0.8664636006127295,0.13488592926331883,0.09219351291918632
T,T06_LOCAL_CONFLICT_SQUARED,u026,p22,6,success,True,32.39423856884241,0.4892746435046993,0.6404806196810758,0.5648776315928876,0.9058383727322705,0.8626272836152884,0.13853210698964127,0.09416162726772948
T,T06_LOCAL_CONFLICT_SQUARED,u027,p22,7,success,True,39.3746951315552,0.4869247873103325,0.6377752731175941,0.5623500302139632,0.9068829026937878,0.8665695594811825,0.1343678483475873,0.0931170973062122
T,T06_LOCAL_CONFLICT_SQUARED,u028,p22,8,success,True,41.51242760010064,0.4899766961941624,0.6371173154169394,0.563547005805551,0.899670148433205,0.8577672657683508,0.14300358841500338,0.10032985156679497
T,T06_LOCAL_CONFLICT_SQUARED,u029,p22,9,success,True,48.077569698914886,0.4968472411882416,0.6441775090213231,0.5705123751047824,0.9017702034084661,0.8573364313514945,0.143436146182893,0.09822979659153386
T,T07_LOCAL_QUALITY_CONFLICT,u000,a1,0,success,True,2.7060371432453394,0.2786639728592119,0.41595088134732444,0.3473074271032682,0.6229124530482519,0.5555929151046902,0.4572580844847945,0.37708754695174806
T,T07_LOCAL_QUALITY_CONFLICT,u001,a1,1,success,True,2.167697073891759,0.26811430715143486,0.41262059632315534,0.3403674517372951,0.6320716555908696,0.5611294787683165,0.4515975707517693,0.36792834440913036
T,T07_LOCAL_QUALITY_CONFLICT,u002,a1,2,success,True,2.8424908369779587,0.2719510166492657,0.4118650189484226,0.34190801779884417,0.6280843686795724,0.5438264999618492,0.4683172699554171,0.3719156313204276
T,T07_LOCAL_QUALITY_CONFLICT,u003,a1,3,success,True,2.890397932380438,0.2709368297947296,0.41374796462629615,0.34234239721051285,0.6400173360300491,0.5735832181491127,0.4393612194255677,0.35998266396995093
T,T07_LOCAL_QUALITY_CONFLICT,u004,a1,4,success,True,2.3912024181336164,0.25869433397666464,0.39208231415396216,0.3253883240653134,0.6334585379947992,0.5790211679865457,0.43573922417616295,0.36654146200520077
T,T07_LOCAL_QUALITY_CONFLICT,u005,tonsil,0,success,True,2.2006994783878326,0.14887831019593797,0.2711645566077152,0.2100214334018266,0.7212574090730874,0.5754789727598577,0.421614224710868,0.27874259092691256
T,T07_LOCAL_QUALITY_CONFLICT,u006,tonsil,1,success,True,1.9964686259627342,0.14843280784979904,0.26994689786744036,0.20918985285861968,0.7228718374501257,0.5786731487897868,0.41840144666747864,0.27712816254987427
T,T07_LOCAL_QUALITY_CONFLICT,u007,tonsil,2,success,True,1.9031321164220572,0.1527949856276461,0.2710084688291184,0.21190172722838224,0.7214880416983787,0.5775961397196572,0.4195507889696927,0.27851195830162134
T,T07_LOCAL_QUALITY_CONFLICT,u008,tonsil,3,success,True,2.2941748797893524,0.15142805548484606,0.2694149034007518,0.21042147944279893,0.7220415599990775,0.5778585207496696,0.4192238533202837,0.2779584400009225
T,T07_LOCAL_QUALITY_CONFLICT,u009,tonsil,4,success,True,1.9582195859402418,0.15199814108382878,0.27111374303784275,0.21155594206083578,0.7219031804239028,0.5770600102330309,0.42022810563728574,0.2780968195760972
T,T07_LOCAL_QUALITY_CONFLICT,u010,d1,0,success,True,2.567407412454486,0.23711554249538916,0.3757444765980158,0.30643000954670246,0.6319602442821219,0.5720742673989238,0.4374597260022778,0.36803975571787806
T,T07_LOCAL_QUALITY_CONFLICT,u011,d1,1,success,True,3.075279703363776,0.25451222932642587,0.3818906549799984,0.3182014421532121,0.6296551311220213,0.5699857378186793,0.4388907423548954,0.3703448688779787
T,T07_LOCAL_QUALITY_CONFLICT,u012,d1,2,success,True,2.3084766399115324,0.22784592313459096,0.3779332390311308,0.3028895810828609,0.6426475871153156,0.5761656447327594,0.43330509366053055,0.35735241288468444
T,T07_LOCAL_QUALITY_CONFLICT,u013,d1,3,success,True,2.646276766434312,0.2460912888738005,0.38364868721064577,0.3148699880422231,0.6269009699437194,0.5608339685656051,0.44815331006930714,0.37309903005628064
T,T07_LOCAL_QUALITY_CONFLICT,u014,d1,4,success,True,2.8894550167024136,0.23662814116118755,0.37193906080602257,0.3042836009836051,0.6306729732966112,0.5661429059537599,0.44288792394820886,0.3693270267033888
T,T07_LOCAL_QUALITY_CONFLICT,u015,d1,5,success,True,2.8667555563151836,0.24715677070178155,0.37884548985329464,0.31300113027753806,0.6331277691294456,0.559460526633289,0.4491583946979006,0.3668722308705544
T,T07_LOCAL_QUALITY_CONFLICT,u016,d1,6,success,True,2.7922472152858973,0.2326598721847101,0.3725309619204649,0.3025954170525875,0.6306131002275177,0.5694744969100982,0.440651369741553,0.3693868997724823
T,T07_LOCAL_QUALITY_CONFLICT,u017,d1,7,success,True,2.4701497349888086,0.23354625079164712,0.37295721498170875,0.30325173288667795,0.6412405699916177,0.5848726629252672,0.42480680340065946,0.3587594300083823
T,T07_LOCAL_QUALITY_CONFLICT,u018,d1,8,success,True,2.3942533768713474,0.2343378082969623,0.37309381651451323,0.30371581240573775,0.6273200814273739,0.5626177028329209,0.44639281207227377,0.37267991857262606
T,T07_LOCAL_QUALITY_CONFLICT,u019,d1,9,success,True,2.663323262706399,0.250687317211291,0.38036392650126666,0.31552562185627886,0.6356125014968267,0.5719435180225507,0.4385071295616426,0.3643874985031733
T,T07_LOCAL_QUALITY_CONFLICT,u020,p22,0,success,True,56.246777499094605,0.45389358217091874,0.6069012064361402,0.5303973943035295,0.8956019791094008,0.8445064851145789,0.15623921142141442,0.10439802089059924
T,T07_LOCAL_QUALITY_CONFLICT,u021,p22,1,success,True,48.02932157367468,0.3957274208108847,0.5820094982715848,0.4888684595412347,0.8928312259483232,0.8422721398299282,0.1590304415389332,0.1071687740516768
T,T07_LOCAL_QUALITY_CONFLICT,u022,p22,2,success,True,61.35494293272495,0.4275326524765,0.5939940162423593,0.5107633343594297,0.8889279824079165,0.8469284911835463,0.15489394482966634,0.11107201759208352
T,T07_LOCAL_QUALITY_CONFLICT,u023,p22,3,success,True,39.66278751567006,0.45911795527212923,0.6158057990926686,0.5374618771823989,0.9013963716327652,0.8517307812826128,0.148800051105907,0.0986036283672348
T,T07_LOCAL_QUALITY_CONFLICT,u024,p22,4,success,True,33.55152754485607,0.4610895981462777,0.6183489875499062,0.539719292848092,0.905673446948873,0.8553546803449394,0.14534159658693335,0.09432655305112703
T,T07_LOCAL_QUALITY_CONFLICT,u025,p22,5,success,True,39.22385457158089,0.4546919953599499,0.6070419341514987,0.5308669647557243,0.8964815832875206,0.8458264491810588,0.15486758510978196,0.10351841671247941
T,T07_LOCAL_QUALITY_CONFLICT,u026,p22,6,success,True,44.404628401622176,0.4544970520793541,0.6142146580358631,0.5343558550576086,0.9007806487080814,0.8495024420114327,0.15131489135395562,0.09921935129191861
T,T07_LOCAL_QUALITY_CONFLICT,u027,p22,7,success,True,45.78584857285023,0.456281879933148,0.6152535247046992,0.5357677023189236,0.9021220450797142,0.8522469478703644,0.14826358897329836,0.09787795492028584
T,T07_LOCAL_QUALITY_CONFLICT,u028,p22,8,success,True,27.835052946582437,0.45843801988491323,0.6136855707083694,0.5360617952966413,0.9012974161627267,0.8518687513781438,0.14845903184994438,0.09870258383727326
T,T07_LOCAL_QUALITY_CONFLICT,u029,p22,9,success,True,46.612402653321624,0.46192145691492786,0.616833984700682,0.5393777208078049,0.8979769103903243,0.8448693770188327,0.15547955192661303,0.10202308960967565
T,T08_LOCAL_SHARED_SUPPORT,u000,a1,0,success,True,2.518298912793398,0.2786639728592119,0.41595088134732444,0.3473074271032682,0.6229124530482519,0.5555929151046902,0.4572580844847945,0.37708754695174806
T,T08_LOCAL_SHARED_SUPPORT,u001,a1,1,success,True,2.232271270826459,0.26811430715143486,0.41262059632315534,0.3403674517372951,0.6320716555908696,0.5611294787683165,0.4515975707517693,0.36792834440913036
T,T08_LOCAL_SHARED_SUPPORT,u002,a1,2,success,True,2.8091493397951126,0.2719510166492657,0.4118650189484226,0.34190801779884417,0.6280843686795724,0.5438264999618492,0.4683172699554171,0.3719156313204276
T,T08_LOCAL_SHARED_SUPPORT,u003,a1,3,success,True,2.878185074776411,0.2709368297947296,0.41374796462629615,0.34234239721051285,0.6400173360300491,0.5735832181491127,0.4393612194255677,0.35998266396995093
T,T08_LOCAL_SHARED_SUPPORT,u004,a1,4,success,True,2.3318476378917694,0.25869433397666464,0.39208231415396216,0.3253883240653134,0.6334585379947992,0.5790211679865457,0.43573922417616295,0.36654146200520077
T,T08_LOCAL_SHARED_SUPPORT,u005,tonsil,0,success,True,2.0942761711776257,0.14887831019593797,0.2711645566077152,0.2100214334018266,0.7212574090730874,0.5754789727598577,0.421614224710868,0.27874259092691256
T,T08_LOCAL_SHARED_SUPPORT,u006,tonsil,1,success,True,1.942021595314145,0.14843280784979904,0.26994689786744036,0.20918985285861968,0.7228718374501257,0.5786731487897868,0.41840144666747864,0.27712816254987427
T,T08_LOCAL_SHARED_SUPPORT,u007,tonsil,2,success,True,2.111260013654828,0.1527949856276461,0.2710084688291184,0.21190172722838224,0.7214880416983787,0.5775961397196572,0.4195507889696927,0.27851195830162134
T,T08_LOCAL_SHARED_SUPPORT,u008,tonsil,3,success,True,2.326445223763585,0.15142805548484606,0.2694149034007518,0.21042147944279893,0.7220415599990775,0.5778585207496696,0.4192238533202837,0.2779584400009225
T,T08_LOCAL_SHARED_SUPPORT,u009,tonsil,4,success,True,2.2255054879933596,0.15199814108382878,0.27111374303784275,0.21155594206083578,0.7219031804239028,0.5770600102330309,0.42022810563728574,0.2780968195760972
T,T08_LOCAL_SHARED_SUPPORT,u010,d1,0,success,True,2.4838900938630104,0.2369002500866068,0.37545187020912896,0.3061760601478679,0.6321698000239492,0.5723923727399477,0.43713708945887914,0.3678301999760508
T,T08_LOCAL_SHARED_SUPPORT,u011,d1,1,success,True,2.6434714533388615,0.25451222932642587,0.3818906549799984,0.3182014421532121,0.6296551311220213,0.5699857378186793,0.4388907423548954,0.3703448688779787
T,T08_LOCAL_SHARED_SUPPORT,u012,d1,2,success,True,2.4675155766308308,0.22784592313459096,0.3779332390311308,0.3028895810828609,0.6426475871153156,0.5761656447327594,0.43330509366053055,0.35735241288468444
T,T08_LOCAL_SHARED_SUPPORT,u013,d1,3,success,True,2.671786678954959,0.2460912888738005,0.38364868721064577,0.3148699880422231,0.6269009699437194,0.5608339685656051,0.44815331006930714,0.37309903005628064
T,T08_LOCAL_SHARED_SUPPORT,u014,d1,4,success,True,2.32173765078187,0.23662814116118755,0.37193906080602257,0.3042836009836051,0.6306729732966112,0.5661429059537599,0.44288792394820886,0.3693270267033888
T,T08_LOCAL_SHARED_SUPPORT,u015,d1,5,success,True,2.7022137697786093,0.24715677070178155,0.37884548985329464,0.31300113027753806,0.6331277691294456,0.559460526633289,0.4491583946979006,0.3668722308705544
T,T08_LOCAL_SHARED_SUPPORT,u016,d1,6,success,True,2.970487402752042,0.2326598721847101,0.3725309619204649,0.3025954170525875,0.6306131002275177,0.5694744969100982,0.440651369741553,0.3693868997724823
T,T08_LOCAL_SHARED_SUPPORT,u017,d1,7,success,True,2.5847004652023315,0.23354625079164712,0.37295721498170875,0.30325173288667795,0.6412405699916177,0.5848726629252672,0.42480680340065946,0.3587594300083823
T,T08_LOCAL_SHARED_SUPPORT,u018,d1,8,success,True,2.8968903236091137,0.2343378082969623,0.37309381651451323,0.30371581240573775,0.6273200814273739,0.5626177028329209,0.44639281207227377,0.37267991857262606
T,T08_LOCAL_SHARED_SUPPORT,u019,d1,9,success,True,2.617727093398571,0.250687317211291,0.38036392650126666,0.31552562185627886,0.6356125014968267,0.5719435180225507,0.4385071295616426,0.3643874985031733
T,T08_LOCAL_SHARED_SUPPORT,u020,p22,0,success,True,64.64649632386863,0.4539242515268199,0.6070738537053415,0.5304990526160807,0.8961187465640462,0.8451121882460708,0.15563106494714607,0.10388125343595378
T,T08_LOCAL_SHARED_SUPPORT,u021,p22,1,success,True,46.78145475126803,0.3957484286958863,0.581990276495248,0.4888693525955672,0.8928752061572293,0.8423265773803854,0.15897735301307564,0.10712479384277074
T,T08_LOCAL_SHARED_SUPPORT,u022,p22,2,success,True,58.314600517973304,0.42745930241925334,0.5938586515220157,0.5106589769706344,0.8889169873556899,0.8463489333122288,0.15545186810994818,0.11108301264431009
T,T08_LOCAL_SHARED_SUPPORT,u023,p22,3,success,True,39.1766376234591,0.4596445185544823,0.6162119036047766,0.5379282110796295,0.9016822429906542,0.8518211579725267,0.14872676229954718,0.09831775700934575
T,T08_LOCAL_SHARED_SUPPORT,u024,p22,4,success,True,45.632467119023204,0.46109629438000727,0.6183936872295506,0.5397449908047789,0.905761407366685,0.855786868657008,0.14487959644923765,0.09423859263331502
T,T08_LOCAL_SHARED_SUPPORT,u025,p22,5,success,True,50.51746637560427,0.45472638849232755,0.6073088286707312,0.5310176085815294,0.8965255634964266,0.8459538065614182,0.15474704190091973,0.10347443650357335
T,T08_LOCAL_SHARED_SUPPORT,u026,p22,6,success,True,44.01402837596834,0.4544970520793541,0.6142146580358631,0.5343558550576086,0.9007806487080814,0.8495024420114327,0.15131489135395562,0.09921935129191861
T,T08_LOCAL_SHARED_SUPPORT,u027,p22,7,success,True,61.92488651536405,0.45621593593067317,0.6151957608616303,0.5357058483961518,0.9023309510720176,0.8526463956290344,0.14785416719028036,0.09766904892798245
T,T08_LOCAL_SHARED_SUPPORT,u028,p22,8,success,True,28.93827581219375,0.45843801988491323,0.6136855707083694,0.5360617952966413,0.9012974161627267,0.8518687513781438,0.14845903184994438,0.09870258383727326
T,T08_LOCAL_SHARED_SUPPORT,u029,p22,9,success,True,46.19692405872047,0.4619141208292161,0.6168251191977592,0.5393696200134876,0.8980758658603628,0.8449388987035734,0.15541068610289013,0.10192413413963719
T,T09_THREE_SPECIALIST_EXPLORATORY,u000,a1,0,success,True,2.567837242037058,0.2786639728592119,0.41595088134732444,0.3473074271032682,0.6229124530482519,0.5555929151046902,0.4572580844847945,0.37708754695174806
T,T09_THREE_SPECIALIST_EXPLORATORY,u001,a1,1,success,True,2.506906121969223,0.26811430715143486,0.41262059632315534,0.3403674517372951,0.6320716555908696,0.5611294787683165,0.4515975707517693,0.36792834440913036
T,T09_THREE_SPECIALIST_EXPLORATORY,u002,a1,2,success,True,2.6573738120496273,0.2719510166492657,0.4118650189484226,0.34190801779884417,0.6280843686795724,0.5438264999618492,0.4683172699554171,0.3719156313204276
T,T09_THREE_SPECIALIST_EXPLORATORY,u003,a1,3,success,True,2.773280765861273,0.2709368297947296,0.41374796462629615,0.34234239721051285,0.6400173360300491,0.5735832181491127,0.4393612194255677,0.35998266396995093
T,T09_THREE_SPECIALIST_EXPLORATORY,u004,a1,4,success,True,2.4017694648355246,0.25869433397666464,0.39208231415396216,0.3253883240653134,0.6334585379947992,0.5790211679865457,0.43573922417616295,0.36654146200520077
T,T09_THREE_SPECIALIST_EXPLORATORY,u005,tonsil,0,success,True,2.2073758486658335,0.14887831019593797,0.2711645566077152,0.2100214334018266,0.7212574090730874,0.5754789727598577,0.421614224710868,0.27874259092691256
T,T09_THREE_SPECIALIST_EXPLORATORY,u006,tonsil,1,success,True,1.936975548043847,0.14843280784979904,0.26994689786744036,0.20918985285861968,0.7228718374501257,0.5786731487897868,0.41840144666747864,0.27712816254987427
T,T09_THREE_SPECIALIST_EXPLORATORY,u007,tonsil,2,success,True,1.9936232194304466,0.1527949856276461,0.2710084688291184,0.21190172722838224,0.7214880416983787,0.5775961397196572,0.4195507889696927,0.27851195830162134
T,T09_THREE_SPECIALIST_EXPLORATORY,u008,tonsil,3,success,True,2.2399885188788176,0.15142805548484606,0.2694149034007518,0.21042147944279893,0.7220415599990775,0.5778585207496696,0.4192238533202837,0.2779584400009225
T,T09_THREE_SPECIALIST_EXPLORATORY,u009,tonsil,4,success,True,2.144884852692485,0.14425562491333563,0.26344057626432504,0.20384810058883035,0.7234484190133537,0.5866812224859788,0.41097694769002663,0.27655158098664634
T,T09_THREE_SPECIALIST_EXPLORATORY,u010,d1,0,success,True,3.031983532011509,0.23711554249538916,0.3757444765980158,0.30643000954670246,0.6319602442821219,0.5720742673989238,0.4374597260022778,0.36803975571787806
T,T09_THREE_SPECIALIST_EXPLORATORY,u011,d1,1,success,True,2.0186931733042,0.2546662621398905,0.3823764857838178,0.31852137396185415,0.6297150041911148,0.5698453332818786,0.4390113952335512,0.3702849958088852
T,T09_THREE_SPECIALIST_EXPLORATORY,u012,d1,2,success,True,2.283645762130618,0.22784592313459096,0.3779332390311308,0.3028895810828609,0.6426475871153156,0.5761656447327594,0.43330509366053055,0.35735241288468444
T,T09_THREE_SPECIALIST_EXPLORATORY,u013,d1,3,success,True,2.5249550994485617,0.2460912888738005,0.38364868721064577,0.3148699880422231,0.6269009699437194,0.5608339685656051,0.44815331006930714,0.37309903005628064
T,T09_THREE_SPECIALIST_EXPLORATORY,u014,d1,4,success,True,2.9041630998253822,0.2354727560539051,0.3720811497971119,0.3037769529255085,0.6348940246677045,0.571629208810786,0.4370827725411024,0.3651059753322955
T,T09_THREE_SPECIALIST_EXPLORATORY,u015,d1,5,success,True,3.04723827727139,0.24797308779324123,0.37963151296222913,0.31380230037773515,0.6332175787330858,0.5594724342486874,0.4492689031200377,0.3667824212669142
T,T09_THREE_SPECIALIST_EXPLORATORY,u016,d1,6,success,True,2.7097896076738834,0.2326598721847101,0.3725309619204649,0.3025954170525875,0.6306131002275177,0.5694744969100982,0.440651369741553,0.3693868997724823
T,T09_THREE_SPECIALIST_EXPLORATORY,u017,d1,7,success,True,2.486877206712961,0.23354625079164712,0.37295721498170875,0.30325173288667795,0.6412405699916177,0.5848726629252672,0.42480680340065946,0.3587594300083823
T,T09_THREE_SPECIALIST_EXPLORATORY,u018,d1,8,success,True,2.3300835732370615,0.2343378082969623,0.37309381651451323,0.30371581240573775,0.6273200814273739,0.5626177028329209,0.44639281207227377,0.37267991857262606
T,T09_THREE_SPECIALIST_EXPLORATORY,u019,d1,9,success,True,2.995157679542899,0.2546486067912163,0.38235851957061384,0.3185035631809151,0.6413902526643516,0.5784305044397275,0.43194331768764505,0.35860974733564843
T,T09_THREE_SPECIALIST_EXPLORATORY,u020,p22,0,success,True,44.53522429615259,0.5046384715655635,0.6493869538731077,0.5770127127193356,0.902803738317757,0.8603269171438568,0.1406440706026082,0.09719626168224305
T,T09_THREE_SPECIALIST_EXPLORATORY,u021,p22,1,success,True,46.0812963526696,0.48452053309096244,0.6382824575769351,0.5614014953339488,0.9015722924683892,0.8598224090074438,0.14149380247237614,0.09842770753161079
T,T09_THREE_SPECIALIST_EXPLORATORY,u022,p22,2,success,True,35.18165006674826,0.5000880819747432,0.6482849562634925,0.5741865191191178,0.9051126992853216,0.8617648643453042,0.13964085301654233,0.09488730071467844
T,T09_THREE_SPECIALIST_EXPLORATORY,u023,p22,3,success,True,48.49350551888347,0.5123217999367473,0.6557121375215879,0.5840169687291676,0.9057284222100055,0.8613219481899288,0.1396907905532001,0.09427157778999451
T,T09_THREE_SPECIALIST_EXPLORATORY,u024,p22,4,success,True,37.482416940853,0.49982989057326377,0.6542981154480175,0.5770640030106406,0.9112699285321605,0.8716483339622432,0.13032926823770347,0.08873007146783951
T,T09_THREE_SPECIALIST_EXPLORATORY,u025,p22,5,success,True,51.28828658349812,0.5003461200225414,0.647410277481229,0.5738781987518853,0.905519516217702,0.8655306276056378,0.135668540609734,0.09448048378229801
T,T09_THREE_SPECIALIST_EXPLORATORY,u026,p22,6,success,True,35.967145605012774,0.5084528600323627,0.6537916998726991,0.5811222799525309,0.9065860362836724,0.8615861799021686,0.13918823052647433,0.0934139637163276
