bh_fdr_q_value,channel,dataset,label_values_read,n_observations,p_value,qc_variable,seed,spearman_rho
4.0523782971717045e-21,cross_omics_modality2_attention,placenta,False,1662,9.905813615308612e-22,spatial_graph_degree,0,0.23190291542436012
2.98754457719812e-13,cross_omics_modality2_attention,placenta,False,1662,1.0148167293974566e-13,feature_graph_degree,0,-0.18109768376777
1.0075142111395528e-08,cross_omics_modality2_attention,placenta,False,1662,4.285933469609526e-09,local_modality_neighborhood_consistency,0,0.14341714848508574
0.0009770610122584907,rna_spatial_attention,placenta,False,1662,0.0006420686651984367,rna_log_library_size,0,0.0836392623826276
0.11300956987553513,rna_spatial_attention,placenta,False,1662,0.09399526129330224,rna_feature_l2_norm,0,0.041092452528680684
0.5257805565210046,rna_spatial_attention,placenta,False,1662,0.49072851941960427,modality2_row_sum,0,0.01691587269225088
6.491606236515257e-06,rna_spatial_attention,placenta,False,1662,3.4827982665748522e-06,modality2_l2_norm,0,0.11353489062462535
1.8184270052373072e-10,rna_spatial_attention,placenta,False,1662,6.869613130896494e-11,spatial_graph_degree,0,0.15911534024952956
5.40277037730668e-10,rna_spatial_attention,placenta,False,1662,2.1096531949483228e-10,feature_graph_degree,0,0.155011597599617
0.991165477870371,rna_spatial_attention,placenta,False,1662,0.991165477870371,local_modality_neighborhood_consistency,0,0.0002718086224310285
0.0009770610122584907,rna_feature_attention,placenta,False,1662,0.0006420686651984367,rna_log_library_size,0,-0.0836392623826276
0.11300956987553513,rna_feature_attention,placenta,False,1662,0.09399526129330224,rna_feature_l2_norm,0,-0.041092452528680684
0.5257805565210046,rna_feature_attention,placenta,False,1662,0.49072851941960427,modality2_row_sum,0,-0.01691587269225088
6.491606236515257e-06,rna_feature_attention,placenta,False,1662,3.4827982665748522e-06,modality2_l2_norm,0,-0.11353489062462535
1.8184270052373072e-10,rna_feature_attention,placenta,False,1662,6.869613130896494e-11,spatial_graph_degree,0,-0.15911534024952956
5.40277037730668e-10,rna_feature_attention,placenta,False,1662,2.1096531949483228e-10,feature_graph_degree,0,-0.155011597599617
0.991165477870371,rna_feature_attention,placenta,False,1662,0.991165477870371,local_modality_neighborhood_consistency,0,-0.0002718086224310285
0.4280094657402433,modality2_spatial_attention,placenta,False,1662,0.39268170031406446,rna_log_library_size,0,-0.020980212602218665
2.367763295105953e-05,modality2_spatial_attention,placenta,False,1662,1.3229407617099926e-05,rna_feature_l2_norm,0,-0.10663168205278097
0.00044456708753334,modality2_spatial_attention,placenta,False,1662,0.0002780308452192634,modality2_row_sum,0,-0.08905253456446333
1.6866874283187702e-15,modality2_spatial_attention,placenta,False,1662,5.193926366568912e-16,modality2_l2_norm,0,-0.19705108707498026
0.0011272828142523015,modality2_spatial_attention,placenta,False,1662,0.0007479432005674001,spatial_graph_degree,0,0.08261806310593897
0.02048665694051337,modality2_spatial_attention,placenta,False,1662,0.0154137704600053,feature_graph_degree,0,0.05941454700280137
0.02890455017782908,modality2_spatial_attention,placenta,False,1662,0.022297795851468148,local_modality_neighborhood_consistency,0,0.056053753157145676
0.4280094657402433,modality2_feature_attention,placenta,False,1662,0.39268170031406446,rna_log_library_size,0,0.020980212602218665
2.367763295105953e-05,modality2_feature_attention,placenta,False,1662,1.3229407617099926e-05,rna_feature_l2_norm,0,0.10663168205278097
0.00044456708753334,modality2_feature_attention,placenta,False,1662,0.0002780308452192634,modality2_row_sum,0,0.08905253456446333
1.6866874283187702e-15,modality2_feature_attention,placenta,False,1662,5.193926366568912e-16,modality2_l2_norm,0,0.19705108707498026
0.0011272828142523015,modality2_feature_attention,placenta,False,1662,0.0007479432005674001,spatial_graph_degree,0,-0.08261806310593897
0.02048665694051337,modality2_feature_attention,placenta,False,1662,0.0154137704600053,feature_graph_degree,0,-0.05941454700280137
0.02890455017782908,modality2_feature_attention,placenta,False,1662,0.022297795851468148,local_modality_neighborhood_consistency,0,-0.056053753157145676
9.371153053880612e-26,cross_omics_rna_attention,placenta,False,1662,1.8669342612654524e-26,rna_log_library_size,1,0.2568806677199617
1.0121817803887914e-08,cross_omics_rna_attention,placenta,False,1662,4.3379219159519635e-09,rna_feature_l2_norm,1,0.1433688515087901
0.04939610387678159,cross_omics_rna_attention,placenta,False,1662,0.0388112244746141,modality2_row_sum,1,0.050687495849173606
0.48391503880866193,cross_omics_rna_attention,placenta,False,1662,0.4501177980029776,modality2_l2_norm,1,0.01853731174275683
2.205366820858374e-20,cross_omics_rna_attention,placenta,False,1662,5.600931608529204e-21,spatial_graph_degree,1,-0.22764584691465145
1.1471783702061289e-10,cross_omics_rna_attention,placenta,False,1662,4.260948232194193e-11,feature_graph_degree,1,0.16083020388033437
5.560754738766677e-07,cross_omics_rna_attention,placenta,False,1662,2.7715507745598993e-07,local_modality_neighborhood_consistency,1,-0.1256348706524517
9.371153053880612e-26,cross_omics_modality2_attention,placenta,False,1662,1.8669342612654524e-26,rna_log_library_size,1,-0.2568806677199617
1.0121817803887914e-08,cross_omics_modality2_attention,placenta,False,1662,4.3379219159519635e-09,rna_feature_l2_norm,1,-0.1433688515087901
0.04939610387678159,cross_omics_modality2_attention,placenta,False,1662,0.0388112244746141,modality2_row_sum,1,-0.050687495849173606
0.48391503880866193,cross_omics_modality2_attention,placenta,False,1662,0.4501177980029776,modality2_l2_norm,1,-0.01853731174275683
2.205366820858374e-20,cross_omics_modality2_attention,placenta,False,1662,5.600931608529204e-21,spatial_graph_degree,1,0.22764584691465145
1.1471783702061289e-10,cross_omics_modality2_attention,placenta,False,1662,4.260948232194193e-11,feature_graph_degree,1,-0.16083020388033437
5.560754738766677e-07,cross_omics_modality2_attention,placenta,False,1662,2.7715507745598993e-07,local_modality_neighborhood_consistency,1,0.1256348706524517
9.686444481926069e-05,rna_spatial_attention,placenta,False,1662,5.688864219543881e-05,rna_log_library_size,1,0.09857268491741458
0.012347046917775282,rna_spatial_attention,placenta,False,1662,0.009034902585864134,rna_feature_l2_norm,1,0.06402176211865784
0.23191170640327402,rna_spatial_attention,placenta,False,1662,0.20319882846763057,modality2_row_sum,1,0.031229141169211515
0.0007391680084432846,rna_spatial_attention,placenta,False,1662,0.000476352716552339,modality2_l2_norm,1,0.08560526153946306
1.3004525433612895e-07,rna_spatial_attention,placenta,False,1662,6.13070484727465e-08,spatial_graph_degree,1,0.1323396172943893
7.721010403871166e-08,rna_spatial_attention,placenta,False,1662,3.52960475605539e-08,feature_graph_degree,1,0.13471201122432674
0.8069215228137684,rna_spatial_attention,placenta,False,1662,0.7864282777899266,local_modality_neighborhood_consistency,1,0.006651172883376875
9.686444481926069e-05,rna_feature_attention,placenta,False,1662,5.688864219543881e-05,rna_log_library_size,1,-0.09857268491741458
0.012347046917775282,rna_feature_attention,placenta,False,1662,0.009034902585864134,rna_feature_l2_norm,1,-0.06402176211865784
0.23191170640327402,rna_feature_attention,placenta,False,1662,0.20319882846763057,modality2_row_sum,1,-0.031229141169211515
0.0007391680084432846,rna_feature_attention,placenta,False,1662,0.000476352716552339,modality2_l2_norm,1,-0.08560526153946306
1.3004525433612895e-07,rna_feature_attention,placenta,False,1662,6.13070484727465e-08,spatial_graph_degree,1,-0.1323396172943893
7.721010403871166e-08,rna_feature_attention,placenta,False,1662,3.52960475605539e-08,feature_graph_degree,1,-0.13471201122432674
0.8069215228137684,rna_feature_attention,placenta,False,1662,0.7864282777899266,local_modality_neighborhood_consistency,1,-0.006651172883376875
0.7903382748109393,modality2_spatial_attention,placenta,False,1662,0.7602301500562368,rna_log_library_size,1,-0.007491336534936557
4.220420702109987e-07,modality2_spatial_attention,placenta,False,1662,2.063316787698216e-07,rna_feature_l2_norm,1,-0.1269733272361328
0.0008142750182552717,modality2_spatial_attention,placenta,False,1662,0.0005325100119383682,modality2_row_sum,1,-0.08487610870206447
1.0206261242120772e-27,modality2_spatial_attention,placenta,False,1662,1.7172439550234948e-28,modality2_l2_norm,1,-0.26684686780275924
0.000354366782093783,modality2_spatial_attention,placenta,False,1662,0.000218244938813314,spatial_graph_degree,1,0.09056406578957464
0.06820340695467333,modality2_spatial_attention,placenta,False,1662,0.05488542818145308,feature_graph_degree,1,0.04710014060357145
0.0010159209170365836,modality2_spatial_attention,placenta,False,1662,0.0006707046378975895,local_modality_neighborhood_consistency,1,0.08334846109491001
0.7903382748109393,modality2_feature_attention,placenta,False,1662,0.7601782483474777,rna_log_library_size,1,0.0074930094079339255
4.220420702109987e-07,modality2_feature_attention,placenta,False,1662,2.062724026747213e-07,rna_feature_l2_norm,1,0.12697462381164598
0.0008142750182552717,modality2_feature_attention,placenta,False,1662,0.000532397060721259,modality2_row_sum,1,0.08487750196423031
1.0206261242120772e-27,modality2_feature_attention,placenta,False,1662,1.7170647623169512e-28,modality2_l2_norm,1,0.2668470849305255
0.000354366782093783,modality2_feature_attention,placenta,False,1662,0.00021821481302327424,spatial_graph_degree,1,-0.09056492110686779
0.06820340695467333,modality2_feature_attention,placenta,False,1662,0.05488750369209426,feature_graph_degree,1,-0.04709973809432444
0.0010159209170365836,modality2_feature_attention,placenta,False,1662,0.0006708303198209823,local_modality_neighborhood_consistency,1,-0.08334721039998669
2.556432285943392e-27,cross_omics_rna_attention,placenta,False,1662,4.463611927837669e-28,rna_log_library_size,2,0.264850848563752
3.4014356979991746e-08,cross_omics_rna_attention,placenta,False,1662,1.5171483033932827e-08,rna_feature_l2_norm,2,0.13826291101932148
0.004305673146226466,cross_omics_rna_attention,placenta,False,1662,0.003061812015094376,modality2_row_sum,2,0.07260125187032362
0.7994609775702207,cross_omics_rna_attention,placenta,False,1662,0.7745740480445229,modality2_l2_norm,2,0.007030310514125612
2.1483327838774946e-25,cross_omics_rna_attention,placenta,False,1662,4.364866608513005e-26,spatial_graph_degree,2,-0.25502838461223976
7.795030237895675e-10,cross_omics_rna_attention,placenta,False,1662,3.068519839679567e-10,feature_graph_degree,2,0.15361667878694424
7.021254461034501e-09,cross_omics_rna_attention,placenta,False,1662,2.9088054195714364e-09,local_modality_neighborhood_consistency,2,-0.14496124761480333
2.556432285943392e-27,cross_omics_modality2_attention,placenta,False,1662,4.463611927837669e-28,rna_log_library_size,2,-0.264850848563752
3.4014356979991746e-08,cross_omics_modality2_attention,placenta,False,1662,1.5171483033932827e-08,rna_feature_l2_norm,2,-0.13826291101932148
0.004305673146226466,cross_omics_modality2_attention,placenta,False,1662,0.003061812015094376,modality2_row_sum,2,-0.07260125187032362
0.7994609775702207,cross_omics_modality2_attention,placenta,False,1662,0.7745740480445229,modality2_l2_norm,2,-0.007030310514125612
2.1483327838774946e-25,cross_omics_modality2_attention,placenta,False,1662,4.364866608513005e-26,spatial_graph_degree,2,0.25502838461223976
7.795030237895675e-10,cross_omics_modality2_attention,placenta,False,1662,3.068519839679567e-10,feature_graph_degree,2,-0.15361667878694424
7.021254461034501e-09,cross_omics_modality2_attention,placenta,False,1662,2.9088054195714364e-09,local_modality_neighborhood_consistency,2,0.14496124761480333
1.0741215532154428e-06,rna_spatial_attention,placenta,False,1662,5.4558555083959e-07,rna_log_library_size,2,0.12250951997763056
0.000789489117557758,rna_spatial_attention,placenta,False,1662,0.0005137945050772711,rna_feature_l2_norm,2,0.08511080772111126
0.1898008215912942,rna_spatial_attention,placenta,False,1662,0.16449404537912163,modality2_row_sum,2,0.03411423045887156
2.9269495646902528e-06,rna_spatial_attention,placenta,False,1662,1.5145802509349562e-06,modality2_l2_norm,2,0.11764727347053888
1.3136930766558628e-10,rna_spatial_attention,placenta,False,1662,4.921135969694979e-11,spatial_graph_degree,2,0.16031495754195255
7.165730312216732e-09,rna_spatial_attention,placenta,False,1662,2.9914080509730166e-09,feature_graph_degree,2,0.14485024184183223
0.42502738202565793,rna_spatial_attention,placenta,False,1662,0.38859646356631583,local_modality_neighborhood_consistency,2,-0.021161836658952236
1.0741215532154428e-06,rna_feature_attention,placenta,False,1662,5.4558555083959e-07,rna_log_library_size,2,-0.12250951997763056
0.000789489117557758,rna_feature_attention,placenta,False,1662,0.0005137945050772711,rna_feature_l2_norm,2,-0.08511080772111126
0.1898008215912942,rna_feature_attention,placenta,False,1662,0.16449404537912163,modality2_row_sum,2,-0.03411423045887156
2.9269495646902528e-06,rna_feature_attention,placenta,False,1662,1.5145802509349562e-06,modality2_l2_norm,2,-0.11764727347053888
1.3136930766558628e-10,rna_feature_attention,placenta,False,1662,4.921135969694979e-11,spatial_graph_degree,2,-0.16031495754195255
7.165730312216732e-09,rna_feature_attention,placenta,False,1662,2.9914080509730166e-09,feature_graph_degree,2,-0.14485024184183223
0.42502738202565793,rna_feature_attention,placenta,False,1662,0.38859646356631583,local_modality_neighborhood_consistency,2,0.021161836658952236
0.5611251272248922,modality2_spatial_attention,placenta,False,1662,0.5254556884364239,rna_log_library_size,2,0.01558583620222499
0.0005615551087161417,modality2_spatial_attention,placenta,False,1662,0.00035832564079982373,rna_feature_l2_norm,2,-0.08744336644988926
0.07209680023084122,modality2_spatial_attention,placenta,False,1662,0.05824950939225613,modality2_row_sum,2,-0.0464637649743418
2.449489276924153e-26,modality2_spatial_attention,placenta,False,1662,4.587932296461112e-27,modality2_l2_norm,2,-0.25990908529040213
0.0002265733112465617,modality2_spatial_attention,placenta,False,1662,0.00013700719999531826,spatial_graph_degree,2,0.09340828097842119
0.18438673062566743,modality2_spatial_attention,placenta,False,1662,0.1586311238081139,feature_graph_degree,2,0.034594343373730616
0.18833993024600557,modality2_spatial_attention,placenta,False,1662,0.16263003500607465,local_modality_neighborhood_consistency,2,0.03426545444584848
0.5611251272248922,modality2_feature_attention,placenta,False,1662,0.5254981350201371,rna_log_library_size,2,-0.01558423894962246
0.0005615551087161417,modality2_feature_attention,placenta,False,1662,0.0003582671369393311,rna_feature_l2_norm,2,0.08744441064429731
0.07209680023084122,modality2_feature_attention,placenta,False,1662,0.05824963701190188,modality2_row_sum,2,0.04646374141891271
2.449489276924153e-26,modality2_feature_attention,placenta,False,1662,4.58534881501357e-27,modality2_l2_norm,2,0.25991029274062444
0.0002265733112465617,modality2_feature_attention,placenta,False,1662,0.00013702290727768255,spatial_graph_degree,2,-0.093407590365647
0.18438673062566743,modality2_feature_attention,placenta,False,1662,0.15862622841651816,feature_graph_degree,2,-0.034594749811993716
0.18833993024600557,modality2_feature_attention,placenta,False,1662,0.16262164622886005,local_modality_neighborhood_consistency,2,-0.03426613795734381
6.646720928382092e-27,cross_omics_rna_attention,placenta,False,1662,1.2027399775167595e-27,rna_log_library_size,3,0.262761421602122
6.72205052339198e-11,cross_omics_rna_attention,placenta,False,1662,2.4327420941799545e-11,rna_feature_l2_norm,3,0.16281927430788012
0.0598049579019019,cross_omics_rna_attention,placenta,False,1662,0.04755918080770294,modality2_row_sum,3,0.04860733369068301
0.15047709772175463,cross_omics_rna_attention,placenta,False,1662,0.12802495933152458,modality2_l2_norm,3,0.037347058128813455
4.40885224382945e-19,cross_omics_rna_attention,placenta,False,1662,1.1756939316878534e-19,spatial_graph_degree,3,-0.2199483281600926
3.335314955857089e-11,cross_omics_rna_attention,placenta,False,1662,1.1858897620825204e-11,feature_graph_degree,3,0.16533379292948627
2.4672370856075704e-09,cross_omics_rna_attention,placenta,False,1662,9.986435822697309e-10,local_modality_neighborhood_consistency,3,-0.14913800560939539
6.646720928382092e-27,cross_omics_modality2_attention,placenta,False,1662,1.2027399775167595e-27,rna_log_library_size,3,-0.262761421602122
6.72205052339198e-11,cross_omics_modality2_attention,placenta,False,1662,2.4327420941799545e-11,rna_feature_l2_norm,3,-0.16281927430788012
0.0598049579019019,cross_omics_modality2_attention,placenta,False,1662,0.04755918080770294,modality2_row_sum,3,-0.04860733369068301
0.15047709772175463,cross_omics_modality2_attention,placenta,False,1662,0.12802495933152458,modality2_l2_norm,3,-0.037347058128813455
4.40885224382945e-19,cross_omics_modality2_attention,placenta,False,1662,1.1756939316878534e-19,spatial_graph_degree,3,0.2199483281600926
3.335314955857089e-11,cross_omics_modality2_attention,placenta,False,1662,1.1858897620825204e-11,feature_graph_degree,3,-0.16533379292948627
2.4672370856075704e-09,cross_omics_modality2_attention,placenta,False,1662,9.986435822697309e-10,local_modality_neighborhood_consistency,3,0.14913800560939539
0.00016522169070075132,rna_spatial_attention,placenta,False,1662,9.939527107235673e-05,rna_log_library_size,3,0.0953237005744078
0.1928896417146647,rna_spatial_attention,placenta,False,1662,0.1677833708883115,rna_feature_l2_norm,3,0.03385048830542101
0.17477083204737962,rna_spatial_attention,placenta,False,1662,0.14980357032632538,modality2_row_sum,3,0.03534322696853002
5.0370423880971414e-05,rna_spatial_attention,placenta,False,1662,2.902295852189305e-05,modality2_l2_norm,3,0.1023643684181917
3.7276058386422227e-10,rna_spatial_attention,placenta,False,1662,1.4437076581407974e-10,spatial_graph_degree,3,0.15641105460482516
9.145529148843131e-11,rna_spatial_attention,placenta,False,1662,3.338843974974476e-11,feature_graph_degree,3,0.1616987114306283
0.9331330449680761,rna_spatial_attention,placenta,False,1662,0.9301707178411933,local_modality_neighborhood_consistency,3,-0.0021511164297511646
0.00016522169070075132,rna_feature_attention,placenta,False,1662,9.939527107235673e-05,rna_log_library_size,3,-0.0953237005744078
0.1928896417146647,rna_feature_attention,placenta,False,1662,0.1677833708883115,rna_feature_l2_norm,3,-0.03385048830542101
0.17477083204737962,rna_feature_attention,placenta,False,1662,0.14980357032632538,modality2_row_sum,3,-0.03534322696853002
5.0370423880971414e-05,rna_feature_attention,placenta,False,1662,2.902295852189305e-05,modality2_l2_norm,3,-0.1023643684181917
3.7276058386422227e-10,rna_feature_attention,placenta,False,1662,1.4437076581407974e-10,spatial_graph_degree,3,-0.15641105460482516
9.145529148843131e-11,rna_feature_attention,placenta,False,1662,3.338843974974476e-11,feature_graph_degree,3,-0.1616987114306283
0.9331330449680761,rna_feature_attention,placenta,False,1662,0.9301707178411933,local_modality_neighborhood_consistency,3,0.0021511164297511646
0.031784181625219135,modality2_spatial_attention,placenta,False,1662,0.024616781168641962,rna_log_library_size,3,0.055125734030391685
0.005488338630918458,modality2_spatial_attention,placenta,False,1662,0.003928953527847975,rna_feature_l2_norm,3,-0.07070239870416721
0.11894113031812159,modality2_spatial_attention,placenta,False,1662,0.09968399493328285,modality2_row_sum,3,-0.040398580753664974
6.827123789636037e-17,modality2_spatial_attention,placenta,False,1662,2.01562702360683e-17,modality2_l2_norm,3,-0.20623605200456374
0.0028545484756643835,modality2_spatial_attention,placenta,False,1662,0.0019528736397005544,spatial_graph_degree,3,0.07592211037598502
0.11001196100842212,modality2_spatial_attention,placenta,False,1662,0.09114764210884245,feature_graph_degree,3,0.04145249228369981
0.11479445084254786,modality2_spatial_attention,placenta,False,1662,0.09583647521693511,local_modality_neighborhood_consistency,3,0.04086428536673554
0.031784181625219135,modality2_feature_attention,placenta,False,1662,0.024620127989058632,rna_log_library_size,3,-0.05512445045848443
0.005488338630918458,modality2_feature_attention,placenta,False,1662,0.003928343543969071,rna_feature_l2_norm,3,0.07070359451549728
0.11894113031812159,modality2_feature_attention,placenta,False,1662,0.0996672593331844,modality2_row_sum,3,0.04040057513010207
6.827123789636037e-17,modality2_feature_attention,placenta,False,1662,2.0149591778471597e-17,modality2_l2_norm,3,0.20623696673348027
0.0028545484756643835,modality2_feature_attention,placenta,False,1662,0.0019527473779011868,spatial_graph_degree,3,-0.07592257879450834
0.11001196100842212,modality2_feature_attention,placenta,False,1662,0.09115276769269261,feature_graph_degree,3,-0.04145183616864851
0.11479445084254786,modality2_feature_attention,placenta,False,1662,0.09584425578282567,local_modality_neighborhood_consistency,3,-0.04086332865397973
7.353544696480629e-23,cross_omics_rna_attention,placenta,False,1662,1.6574656300003958e-23,rna_log_library_size,4,0.24162990527556616
8.060234475246206e-09,cross_omics_rna_attention,placenta,False,1662,3.40321011177062e-09,rna_feature_l2_norm,4,0.1443378595358171
0.06708390236385586,cross_omics_rna_attention,placenta,False,1662,0.05377360427578922,modality2_row_sum,4,0.04731760594654078
0.45500956154317573,cross_omics_rna_attention,placenta,False,1662,0.42032862220937406,modality2_l2_norm,4,0.019779884842448255
8.045286805334347e-25,cross_omics_rna_attention,placenta,False,1662,1.660138423863461e-25,spatial_graph_degree,4,-0.25208391133354735
3.279095157212897e-10,cross_omics_rna_attention,placenta,False,1662,1.2594077020511254e-10,feature_graph_degree,4,0.15691186630803033
3.169825829246415e-08,cross_omics_rna_attention,placenta,False,1662,1.403780010094841e-08,local_modality_neighborhood_consistency,4,-0.13858503318948134
7.353544696480629e-23,cross_omics_modality2_attention,placenta,False,1662,1.6567686373414717e-23,rna_log_library_size,4,-0.2416308833498713
8.060234475246206e-09,cross_omics_modality2_attention,placenta,False,1662,3.403136430231424e-09,rna_feature_l2_norm,4,-0.14433794570007213
0.06708390236385586,cross_omics_modality2_attention,placenta,False,1662,0.053770364845160415,modality2_row_sum,4,-0.04731824501325236
0.45500956154317573,cross_omics_modality2_attention,placenta,False,1662,0.4203421663779814,modality2_l2_norm,4,-0.01977930846540013
8.045286805334347e-25,cross_omics_modality2_attention,placenta,False,1662,1.6601385471324842e-25,spatial_graph_degree,4,0.252083911168817
3.279095157212897e-10,cross_omics_modality2_attention,placenta,False,1662,1.2595889334055892e-10,feature_graph_degree,4,-0.1569113395053946
3.169825829246415e-08,cross_omics_modality2_attention,placenta,False,1662,1.4036538351515034e-08,local_modality_neighborhood_consistency,4,0.13858540557914478
8.317568115259294e-07,rna_spatial_attention,placenta,False,1662,4.1983915248451674e-07,rna_log_library_size,4,0.12372750800183645
1.8164500879152808e-05,rna_spatial_attention,placenta,False,1662,1.0091389377307114e-05,rna_feature_l2_norm,4,0.10806575701935928
0.07835559923724747,rna_spatial_attention,placenta,False,1662,0.06355509715910072,modality2_row_sum,4,0.04551950668725526
6.28190638822431e-06,rna_spatial_attention,placenta,False,1662,3.3304075137570153e-06,modality2_l2_norm,4,0.11375944522341928
3.860564855419556e-11,rna_spatial_attention,placenta,False,1662,1.3849010433727294e-11,spatial_graph_degree,4,0.16479418525241385
9.625583555476872e-08,rna_spatial_attention,placenta,False,1662,4.476660288499561e-08,feature_graph_degree,4,0.13369573358328612
0.7352947570593155,rna_spatial_attention,placenta,False,1662,0.7026149900789015,local_modality_neighborhood_consistency,4,-0.009371943579204834
8.317568115259294e-07,rna_feature_attention,placenta,False,1662,4.1983915248451674e-07,rna_log_library_size,4,-0.12372750800183645
1.8164500879152808e-05,rna_feature_attention,placenta,False,1662,1.0091389377307114e-05,rna_feature_l2_norm,4,-0.10806575701935928
0.07835559923724747,rna_feature_attention,placenta,False,1662,0.06355509715910072,modality2_row_sum,4,-0.04551950668725526
6.28190638822431e-06,rna_feature_attention,placenta,False,1662,3.3304075137570153e-06,modality2_l2_norm,4,-0.11375944522341928
3.860564855419556e-11,rna_feature_attention,placenta,False,1662,1.3849010433727294e-11,spatial_graph_degree,4,-0.16479418525241385
9.625583555476872e-08,rna_feature_attention,placenta,False,1662,4.476660288499561e-08,feature_graph_degree,4,-0.13369573358328612
0.7352947570593155,rna_feature_attention,placenta,False,1662,0.7026149900789015,local_modality_neighborhood_consistency,4,0.009371943579204834
0.4114884585418208,modality2_spatial_attention,placenta,False,1662,0.3677269875540399,rna_log_library_size,4,-0.02210840213118935
0.0001134307049825179,modality2_spatial_attention,placenta,False,1662,6.71581792991733e-05,rna_feature_l2_norm,4,-0.09761681394824072
0.002987562096821372,modality2_spatial_attention,placenta,False,1662,0.0020803910425627884,modality2_row_sum,4,-0.07546264619050393
6.76537198609303e-24,modality2_spatial_attention,placenta,False,1662,1.4389838827562953e-24,modality2_l2_norm,4,-0.24724088400922908
0.001763342324487181,modality2_spatial_attention,placenta,False,1662,0.0011811594617993498,spatial_graph_degree,4,0.0794918793777177
0.7039331520722687,modality2_spatial_attention,placenta,False,1662,0.6670604631541974,feature_graph_degree,4,0.010559791965851193
0.41938718715780243,modality2_spatial_attention,placenta,False,1662,0.3761170805462831,local_modality_neighborhood_consistency,4,0.021723978587013658
0.4114884585418208,modality2_feature_attention,placenta,False,1662,0.3677269875540399,rna_log_library_size,4,0.02210840213118935
0.0001134307049825179,modality2_feature_attention,placenta,False,1662,6.71581792991733e-05,rna_feature_l2_norm,4,0.09761681394824072
0.002987562096821372,modality2_feature_attention,placenta,False,1662,0.0020803910425627884,modality2_row_sum,4,0.07546264619050393
6.76537198609303e-24,modality2_feature_attention,placenta,False,1662,1.4389838827562953e-24,modality2_l2_norm,4,0.24724088400922908
0.001763342324487181,modality2_feature_attention,placenta,False,1662,0.0011811594617993498,spatial_graph_degree,4,-0.0794918793777177
0.7039331520722687,modality2_feature_attention,placenta,False,1662,0.6670604631541974,feature_graph_degree,4,-0.010559791965851193
0.41938718715780243,modality2_feature_attention,placenta,False,1662,0.3761170805462831,local_modality_neighborhood_consistency,4,-0.021723978587013658
2.6377606076886217e-14,cross_omics_rna_attention,p22,False,9196,8.541320062991728e-15,rna_log_library_size,0,0.08079236329508552
6.386613745134108e-09,cross_omics_rna_attention,p22,False,9196,2.625607872999578e-09,rna_feature_l2_norm,0,0.06203106571392034
6.920966926681151e-47,cross_omics_rna_attention,p22,False,9196,7.580106633984118e-48,modality2_row_sum,0,0.15069547288077925
0.049049081205121546,cross_omics_rna_attention,p22,False,9196,0.03838285243511892,modality2_l2_norm,0,-0.02159409704669115
0.8340763389695997,cross_omics_rna_attention,p22,False,9196,0.8168652399114968,spatial_graph_degree,0,0.0024152248517728173
0.0021183906165035803,cross_omics_rna_attention,p22,False,9196,0.0014290730349428916,feature_graph_degree,0,-0.03324719613221955
0.00037506844637675055,cross_omics_rna_attention,p22,False,9196,0.00023278057544969758,local_modality_neighborhood_consistency,0,-0.03837125190596393
6.320967073430574e-15,cross_omics_modality2_attention,p22,False,9196,1.9765563705806716e-15,rna_log_library_size,0,-0.08269684737451277
1.9288240472855407e-09,cross_omics_modality2_attention,p22,False,9196,7.745912443860982e-10,rna_feature_l2_norm,0,-0.06407543810035977
5.134112604057193e-46,cross_omics_modality2_attention,p22,False,9196,5.704569560063548e-47,modality2_row_sum,0,-0.14927139542386333
0.08643028580259432,cross_omics_modality2_attention,p22,False,9196,0.07106490165991089,modality2_l2_norm,0,0.01882406118770421
0.7745301341937879,cross_omics_modality2_attention,p22,False,9196,0.7425653984969014,spatial_graph_degree,0,-0.003425611627950362
0.002987562096821372,cross_omics_modality2_attention,p22,False,9196,0.0020773353444348765,feature_graph_degree,0,0.032103312424411834
0.00011083822186421672,cross_omics_modality2_attention,p22,False,9196,6.527139732003873e-05,local_modality_neighborhood_consistency,0,0.04162547663198541
3.6921680937898267e-152,rna_spatial_attention,p22,False,9196,1.289328540688511e-153,rna_log_library_size,0,0.27022209482917414
3.511231022454498e-30,rna_spatial_attention,p22,False,9196,5.238979620805125e-31,rna_feature_l2_norm,0,0.12032763016993155
3.599378748447996e-29,rna_spatial_attention,p22,False,9196,5.5990336086968834e-30,modality2_row_sum,0,0.11821365221286245
2.2267674741375285e-118,rna_spatial_attention,p22,False,9196,1.1310564948000145e-119,modality2_l2_norm,0,0.2390607258130137
6.907269761580202e-05,rna_spatial_attention,p22,False,9196,4.023737578632842e-05,spatial_graph_degree,0,0.04280468497899508
1.6151510687569835e-26,rna_spatial_attention,p22,False,9196,2.9737880897115563e-27,feature_graph_degree,0,0.11241987086054532
6.419902668184964e-15,rna_spatial_attention,p22,False,9196,2.0278740174108063e-15,local_modality_neighborhood_consistency,0,-0.08266386480011574
3.6921680937898267e-152,rna_feature_attention,p22,False,9196,1.2887282613130078e-153,rna_log_library_size,0,-0.2702222683446919
3.511231022454498e-30,rna_feature_attention,p22,False,9196,5.238903124557316e-31,rna_feature_l2_norm,0,-0.12032764308318153
3.599378748447996e-29,rna_feature_attention,p22,False,9196,5.598121434746383e-30,modality2_row_sum,0,-0.11821379891791713
