corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,dataset,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,seed,step,variant
0.0008342458276563,0.0012513687414845,0.4108001777070751,4.446288060564444e-05,0.0004446288060564,0.1459630454928807,a1,True,True,True,True,1.0,0.000505928140636,0.00126482035159,0.4152160813800646,1.9618067475480848e-05,8.535590845879128e-05,0.0280206954199793,3,200,C1
0.001228951436518,0.001843427154777,0.1622003213367905,0.0006234281006139,0.0062342810061391,0.548544801392999,a1,True,True,True,True,0.0,0.0012781900357691,0.0031954750894229,0.2811649405212358,2.113206955216017e-05,9.194315375321052e-05,0.0080899367489747,4,0,C1
0.0011165072212949,0.0016747608319423,0.1565729878649041,0.0005833824554247,0.0058338245542475,0.5454028561671161,a1,True,True,True,True,0.005,0.0012415119601056,0.0031037799002642,0.2901716372813608,1.9304900593280926e-05,8.399335611958711e-05,0.0078525186866188,4,1,C1
0.0010806757337566,0.0016210136006349,0.183769854934511,0.0004412442461942,0.004412442461942,0.5002264699200222,a1,True,True,True,True,0.025,0.0010891351581847,0.0027228378954619,0.3086806457781852,1.484655860371061e-05,6.459563352456775e-05,0.0073230293672815,4,5,C1
0.0011870613679902,0.0017805920519853,0.2436382897085595,0.0003027020642586,0.0030270206425868,0.4141870292243791,a1,True,True,True,True,0.05,0.0009749338871835,0.0024373347179588,0.3335003441516339,1.4570612539075917e-05,6.33950245929306e-05,0.0086743369154275,4,10,C1
0.0010980780436566,0.001647117065485,0.3010697647792185,0.0001537855721668,0.0015378557216682,0.2810983324070567,a1,True,True,True,True,0.1,0.0008868926410052,0.002217231602513,0.4052786599190949,1.5784683952604134e-05,6.867730678331795e-05,0.0125532428946299,4,20,C1
0.0010749379357949,0.0016124069036923,0.3525986575078974,9.426739846070182e-05,0.000942673984607,0.2061424946016422,a1,True,True,True,True,0.2,0.0007745011696556,0.0019362529241392,0.4234168063184412,1.8752586458144152e-05,8.159030215832657e-05,0.0178420415720189,4,40,C1
0.0010233992471974,0.0015350988707961,0.3890403832660617,5.843799189697332e-05,0.0005843799189697,0.148099508099477,a1,True,True,True,True,0.4,0.000696879622731,0.0017421990568275,0.4415258207065456,1.9348284060043396e-05,8.4182112490327e-05,0.0213342879279155,4,80,C1
0.0009937349744258,0.0014906024616387,0.3970836016595841,5.209052460207772e-05,0.0005209052460207,0.1387646515663881,a1,True,True,True,True,0.5,0.0006645443119186,0.0016613607797965,0.4425721405104313,1.861855761580893e-05,8.100715840007918e-05,0.0215796062635964,4,100,C1
0.0008373382312096,0.0012560073468144,0.413873089338408,3.957416945324743e-05,0.0003957416945324,0.1304027704229363,a1,True,True,True,True,1.0,0.0005158579081279,0.0012896447703199,0.4249571203505601,2.1460165066699768e-05,9.337065881912912e-05,0.0307670198880954,4,200,C1
0.0020378274509637,9.698395473493764e-05,0.2500000030828355,0.0005607258149833,9.698395506270837e-05,0.2500000039277451,a1,True,True,True,True,0.0,0.0016345303401769,9.69839542757696e-05,0.2500000018992169,2.607016762565545e-05,9.698395008256572e-05,0.2499999910902023,0,0,IGE
0.0018070451810319,8.60006022385812e-05,0.2387005295183378,0.0005332455047174,9.223092050514385e-05,0.2559932022506819,a1,True,True,True,True,0.005,0.0015513699243728,9.20496769695256e-05,0.2554901484720138,2.4194270032152985e-05,9.000540045524339e-05,0.2498161197589665,0,1,IGE
0.0012294563401886,5.851208746307103e-05,0.2238707845364352,0.0004333803047006,7.495808980616843e-05,0.2867941839000448,a1,True,True,True,True,0.025,0.001320296195105,7.833904496546806e-05,0.2997299227672083,1.3321163566323277e-05,4.955622383826188e-05,0.1896051087963116,0,5,IGE
