corr1_gradient_share_latter_max,corr1_gradient_share_latter_min,corr1_gradient_share_persistent_above_090,corr1_gradient_share_persistent_below_001,corr1_scalar_latter_max,corr1_scalar_latter_min,corr2_gradient_share_latter_max,corr2_gradient_share_latter_min,corr2_gradient_share_persistent_above_090,corr2_gradient_share_persistent_below_001,corr2_scalar_latter_max,corr2_scalar_latter_min,cross_omics_modality2_attention_latter_mean,cross_omics_modality2_attention_persistent_above_095,cross_omics_modality2_attention_persistent_below_005,cross_omics_rna_attention_latter_mean,cross_omics_rna_attention_persistent_above_095,cross_omics_rna_attention_persistent_below_005,dataset,mod2_recon_gradient_share_latter_max,mod2_recon_gradient_share_latter_min,mod2_recon_gradient_share_persistent_above_090,mod2_recon_gradient_share_persistent_below_001,mod2_recon_scalar_latter_max,mod2_recon_scalar_latter_min,modality2_feature_attention_latter_mean,modality2_feature_attention_persistent_above_095,modality2_feature_attention_persistent_below_005,modality2_spatial_attention_latter_mean,modality2_spatial_attention_persistent_above_095,modality2_spatial_attention_persistent_below_005,rna_feature_attention_latter_mean,rna_feature_attention_persistent_above_095,rna_feature_attention_persistent_below_005,rna_recon_gradient_share_latter_max,rna_recon_gradient_share_latter_min,rna_recon_gradient_share_persistent_above_090,rna_recon_gradient_share_persistent_below_001,rna_recon_scalar_latter_max,rna_recon_scalar_latter_min,rna_spatial_attention_latter_mean,rna_spatial_attention_persistent_above_095,rna_spatial_attention_persistent_below_005,seed,variant
0.4297277874368122,0.4204905292966455,False,False,0.014343854541691,0.0133946578977841,0.0651509664928104,0.0458768849258194,False,False,0.0036158821421297,0.0024753894150482,0.3898526430130005,False,False,0.6101473569869995,False,False,p22,0.4857018222496522,0.4802899640445709,False,False,0.711158922996999,0.7016107850767173,0.29215107858180994,False,False,0.7078489661216736,False,False,0.3126765340566635,False,False,0.0386935053877162,0.0340685401659729,False,False,0.2825191676104502,0.2708813403191802,0.6873234808444977,False,False,2,C0
0.4529648320994655,0.4430390856342198,False,False,0.0161671851983881,0.0144048890639939,0.0429374365836712,0.0386731538247323,False,False,0.0034957743208857,0.0022436946273821,0.34191253781318665,False,False,0.6580874919891357,False,False,p22,0.4774248683686009,0.4724288311874186,False,False,0.7094866532437866,0.700862793313457,0.3269079923629761,False,False,0.6730920374393463,False,False,0.3276570737361908,False,False,0.040862892172447,0.0316689001294447,False,False,0.2824886229951668,0.2708503872369395,0.6723429560661316,False,False,3,C0
0.4299912287508651,0.4236172816827422,False,False,0.014967840222424,0.0135958842116489,0.0693690867325837,0.0486550733079468,False,False,0.0035957684149898,0.0024383873835538,0.4078049510717392,False,False,0.592195063829422,False,False,p22,0.4809362836275104,0.4696746404413258,False,False,0.7103582999289203,0.70154123510918,0.2988742813467979,False,False,0.7011257410049438,False,False,0.316197820007801,False,False,0.0404174143136776,0.0373389911433483,False,False,0.2824244932956172,0.2710780914336657,0.6838021874427795,False,False,4,C0
0.4333707410811347,0.4163054676897173,False,False,0.0119546521982969,0.0108146710562613,0.0445372389597923,0.0389299929175845,False,False,0.0026442782092733,0.0016900268758173,0.35390023887157435,False,False,0.6460997760295868,False,False,p22,0.4529189979665225,0.4431709087416067,False,False,0.5269291157422732,0.5149375296385309,0.3260324224829674,False,False,0.6739675998687744,False,False,0.3303687870502472,False,False,0.1015936306510913,0.0691730219925504,False,False,0.4725577724293904,0.4584719538501566,0.6696311831474304,False,False,0,C1
0.4214699542815351,0.4203958817346573,False,False,0.0113421782108103,0.0105149391244891,0.0641704488524619,0.0429322986867954,False,False,0.0027720834433311,0.0017833551549344,0.4129515439271927,False,False,0.5870484709739685,False,False,p22,0.4493071658244771,0.4432748856805869,False,False,0.526593873588074,0.5145975532474572,0.31151627004146576,False,False,0.6884837448596954,False,False,0.3157512843608856,False,False,0.0933969338979602,0.0650524310415259,False,False,0.4731041524731192,0.4592918647577846,0.6842487156391144,False,False,1,C1
0.4091728393576098,0.4070240850485287,False,False,0.0108645028742289,0.0102939509506612,0.0651817961689621,0.0440819607649996,False,False,0.0026979608141953,0.0018250383781241,0.37971253693103785,False,False,0.6202875077724457,False,False,p22,0.4557029999496819,0.4474466794909466,False,False,0.5273766027798333,0.514705094711033,0.2946840301156044,False,False,0.7053160071372986,False,False,0.306860014796257,False,False,0.1014472746955248,0.069942364523746,False,False,0.4731759159601816,0.4590609335317422,0.6931400001049042,False,False,2,C1
0.443299155622443,0.4160418643669496,False,False,0.0121983151026612,0.0110515287643316,0.0428017805837193,0.0379255481662408,False,False,0.0026077000599245,0.0016626335332442,0.33190561830997467,False,False,0.6680943667888641,False,False,p22,0.4516124962121742,0.4417238734886156,False,False,0.5261867149803858,0.5142392105471879,0.3280663788318634,False,False,0.671933650970459,False,False,0.3225948214530944,False,False,0.1043087139781938,0.0622865675816633,False,False,0.4730466271552361,0.4590072698570283,0.6774051487445831,False,False,3,C1
0.4108659494814966,0.4028216486883404,False,False,0.0113079054551555,0.0104165895332158,0.0675139180118469,0.046768554644963,False,False,0.0026878339646993,0.0017973918117694,0.3939165472984314,False,False,0.606083482503891,False,False,p22,0.4469940547965949,0.4455584794629179,False,False,0.5266834301691347,0.5147158582830853,0.30153862386941904,False,False,0.6984613835811615,False,False,0.31219469010829926,False,False,0.1048513172037786,0.0746260777100615,False,False,0.4730701603719293,0.4593208304110105,0.6878053247928619,False,False,4,C1
0.3787515613241938,0.3403698431986642,False,False,0.0037187733487025,0.0036711302210356,0.1099306081661003,0.0880248004429456,False,False,0.0009003224011311,0.0005273507778864,0.16888209432363505,False,False,0.8311179280281067,False,False,p22,0.2155742100743598,0.1989971234888188,False,False,0.0268736762356777,0.0265775250158391,0.3691013306379318,False,False,0.6308987438678741,False,False,0.18349883332848543,False,False,0.3342265147440417,0.3341253385608755,False,False,0.9691763508575716,0.9685548711421552,0.8165012001991272,False,False,0,IGE
0.382326627034624,0.3596388460514417,False,False,0.0042372666466523,0.0039752807130967,0.1005205115737382,0.084141905814704,False,False,0.0010210608246915,0.00059563292427,0.1643504872918129,False,False,0.8356495201587677,False,False,p22,0.2042836755820732,0.2000026219164654,False,False,0.0284164920799439,0.0280989019886027,0.3732461780309677,False,False,0.6267538368701935,False,False,0.1774523220956325,False,False,0.3355569667927469,0.3335288452342065,False,False,0.9670681984404748,0.9665871663822676,0.8225476741790771,False,False,1,IGE
0.3728570940145166,0.3483487134885702,False,False,0.0040869594550653,0.0038739121746379,0.09796077714848,0.0879414247115852,False,False,0.0009790872092644,0.0005811815023929,0.17426924407482144,False,False,0.8257307708263397,False,False,p22,0.2224807252484913,0.2142715137406419,False,False,0.0309010669002855,0.0304974878478871,0.3673141151666641,False,False,0.6326859295368195,False,False,0.18714670836925507,False,False,0.3312097841144583,0.3249299675332561,False,False,0.9648343711946544,0.964245933715812,0.8128533363342285,False,False,2,IGE
0.3826586234851546,0.348934345016813,False,False,0.0038742338060989,0.0037858913311983,0.105284834996007,0.086400108035185,False,False,0.0008661002864112,0.0005233359509208,0.15104292333126063,False,False,0.8489570915699005,False,False,p22,0.2095661465960688,0.1960825900144285,False,False,0.0258587114254802,0.0256023911623258,0.3880169838666916,False,False,0.6119830012321472,False,False,0.16952506080269808,False,False,0.3362146733911109,0.3348586784652318,False,False,0.9700000390806544,0.96948929695691,0.8304750025272369,False,False,3,IGE
0.3809892097934633,0.3465103989992029,False,False,0.0039391660611609,0.0038345955348393,0.0981867152233157,0.0764450917394211,False,False,0.0007921980718227,0.0005071833939377,0.15788927674293515,False,False,0.8421107232570648,False,False,p22,0.2193317726628336,0.210250436972241,False,False,0.0268247471368182,0.0265322946138374,0.37009021639823914,False,False,0.6299098134040833,False,False,0.17275440320372581,False,False,0.3359711131146478,0.3323152614948744,False,False,0.969021355931064,0.9685484592565196,0.827245682477951,False,False,4,IGE
0.3497212975941618,0.3201043213221194,False,False,0.0297494087191199,0.0110116466976567,0.2403042521428107,0.2326887209985399,False,False,0.0519053372939974,0.0250460354388234,0.5619619190692902,False,False,0.43803809583187103,False,False,p22,0.3835573963038269,0.3759657177506494,False,False,0.4284698895122973,0.4205612610464325,0.37205538153648376,False,False,0.6279446184635162,False,False,0.4960518926382065,False,False,0.0712412399286912,0.0264170539592006,False,False,0.5354724283512226,0.4977839929404501,0.5039481520652771,False,False,0,ILN
0.344874022711694,0.3293326115073757,False,False,0.027970424891778,0.0099848988651077,0.240803913050276,0.2194418080179189,False,False,0.0520491107517783,0.0252113290353668,0.6004500389099121,False,False,0.3995499908924103,False,False,p22,0.3850317690636065,0.3808170637375717,False,False,0.4306986595382807,0.4226153832769777,0.3796205669641495,False,False,0.6203794479370117,False,False,0.49686689674854273,False,False,0.0704085167371336,0.0292902951744234,False,False,0.5341051125612448,0.4973650810794659,0.5031331181526184,False,False,1,ILN
0.3590238875945347,0.3226778530389252,False,False,0.0296932245677538,0.0099431608019178,0.2206179351651755,0.2195687501031105,False,False,0.0502719313826924,0.0251052713941492,0.5693192780017853,False,False,0.4306807219982147,False,False,p22,0.3870066475306105,0.3800873849309271,False,False,0.4316567201598102,0.4231940818441674,0.3656510859727859,False,False,0.6343489289283752,False,False,0.49754607677459717,False,False,0.0766168268649722,0.0344007147717442,False,False,0.5332948476441227,0.4968407622053862,0.5024539530277252,False,False,2,ILN
0.3490947213028043,0.3414867423678678,False,False,0.0284085778562839,0.0107309636448096,0.2408464814139643,0.2146233737041774,False,False,0.0520256402973386,0.0252404973770808,0.5713402628898621,False,False,0.4286597669124603,False,False,p22,0.3820182118044561,0.3789956567916271,False,False,0.430777828139907,0.4216859539822861,0.3887016028165817,False,False,0.6112983822822571,False,False,0.4947338253259659,False,False,0.0648942271363276,0.0280405854787752,False,False,0.5332507108382024,0.4978798278640913,0.5052661895751953,False,False,3,ILN
0.3432489034345652,0.3329178340071012,False,False,0.0279886497606556,0.0105133523783569,0.2473805354337031,0.2165529157679739,False,False,0.0514242865271829,0.0255985617791221,0.6086694598197937,False,False,0.3913305550813675,False,False,p22,0.3857514608083889,0.3797328062641498,False,False,0.430274016556935,0.4224695674806895,0.37116190791130066,False,False,0.6288380920886993,False,False,0.4973798245191574,False,False,0.0647777894165358,0.0296377548675819,False,False,0.5336140692855859,0.4981174962314719,0.5026201903820038,False,False,4,ILN
