accepted_expansions,calibration_constant__expansion_cycles,calibration_constant__optional_factor,calibration_constant__pairwise_factor,calibration_constant__retained_prior,calibration_constant__scale_temperature,calibration_constant__self_return_factor,calibration_constant__size_factor,calibration_stat__calibrated_optional_weight,calibration_stat__calibrated_pairwise_beta,calibration_stat__calibrated_self_return_strength,calibration_stat__calibrated_size_prior,calibration_stat__k,calibration_stat__n,calibration_stat__observations_per_cluster,calibration_stat__optional_molecular_edge_correlation,calibration_stat__optional_reliability,calibration_stat__registered_conflict_median,calibration_stat__registered_conflict_scale,calibration_stat__registered_neighbor_overlap,calibration_stat__registered_similarity_correlation,calibration_stat__retained_effective_rank,calibration_stat__start_stability_median_ari,calibration_stat__view1_edge_coherence,calibration_stat__view1_edge_persistence,calibration_stat__view1_effective_rank,calibration_stat__view1_zero_fraction,calibration_stat__view2_edge_coherence,calibration_stat__view2_edge_persistence,calibration_stat__view2_effective_rank,calibration_stat__view2_zero_fraction,candidate_key,changed_observations,cluster_sizes,config_id,constants_index,cross_dynamic_cycle_global_monotonicity_claimed,cycle_energy_ledger_json,each_frozen_cycle_monotone,evaluated_observations,expansion_cycles_completed,failure,first_cycle_frozen_unary_start_energy,k,lane,last_cycle_frozen_unary_end_energy,mean_optional_conflict,mean_optional_consistency,mean_optional_presence,mean_optional_reliability,mean_pair_weight,mean_prototype_margin,mean_retained_weight,mean_self_return,mean_self_return_stay_cost,mean_view1_weight,mean_view2_weight,min_cluster_relative_to_equal,min_cluster_size,min_cluster_size_before,missing_view_exact_fallback,molecular_accepted_expansions,molecular_changed_observations,molecular_cross_dynamic_cycle_global_monotonicity_claimed,molecular_cycle_energy_ledger_json,molecular_each_frozen_cycle_monotone,molecular_expansion_cycles_completed,molecular_first_cycle_frozen_unary_start_energy,molecular_last_cycle_frozen_unary_end_energy,molecular_mean_pair_weight,molecular_mean_prototype_margin,molecular_mean_retained_weight,molecular_mean_self_return,molecular_mean_self_return_stay_cost,molecular_mean_view1_weight,molecular_mean_view2_weight,molecular_min_cluster_size,molecular_min_cluster_size_before,molecular_observed_cardinality,molecular_pair_edge_count,molecular_scale_broad_normalized,molecular_scale_fine_normalized,molecular_scale_registered_normalized,molecular_self_return_strength,molecular_total_move_assignments,observed_cardinality,optional_missing_exact_molecular_fallback,optional_view_present,pair_edge_count,partition_key,partition_sha256,scale_broad_normalized,scale_fine_normalized,scale_registered_normalized,selector_graph_same_fraction,selector_margin__optional,selector_margin__retained,selector_margin__view1,selector_margin__view2,selector_min_cluster_relative_to_equal,selector_normalized_cluster_entropy,selector_separation__optional,selector_separation__retained,selector_separation__view1,selector_separation__view2,self_return_strength,start_name,status,total_move_assignments,total_observations,wall_seconds
10.0,2,0.6,4.0,1.0,0.25,2.0,0.1,0.1373933613022262,8.306734751030131,2.103497843794921,0.0571639577772814,10.0,3484.0,348.4,-0.0034207452740057,0.2289889355037104,0.1656913191545754,0.1452122653223108,0.4482510781025395,0.3659940028667679,25.90706982199842,0.4283604222271859,0.3816626049923401,0.2656893283128738,11.26469649393845,0.0,0.3657880735281369,0.3789787590503692,15.999864774781855,0.0,A1::SC_3994dc0c218bbe::kmeans::retained::s1::568e83facee37747,31.0,"[108,701,164,347,236,274,467,539,126,522]",SC_3994dc0c218bbe,2,,"[{""cycle_index"":0,""start_energy"":1666.321666354145,""end_energy"":1665.0305750803532,""accepted_expansions"":7,""move_assignments"":25},{""cycle_index"":1,""start_energy"":1630.59486378966,""end_energy"":1630.3435883536747,""accepted_expansions"":3,""move_assignments"":6}]",1.0,3484,,,,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5505030751228333,0.0156212154062277,0.7308524250984192,0.4045112729072571,0.696686533237223,,0.392268568277359,0.2032201588153839,0.3099885189437428,108.0,109.0,0.0,19.0,400.0,0.0,"[{""cycle_index"":0,""start_energy"":2383.000226039722,""end_energy"":2148.6821030552837,""accepted_expansions"":10,""move_assignments"":363},{""cycle_index"":1,""start_energy"":1682.3425968016834,""end_energy"":1672.5918169918982,""accepted_expansions"":9,""move_assignments"":63}]",1.0,2.0,2383.000226039722,1672.5918169918982,0.0156212154062277,0.7261447906494141,0.4075449109077453,0.696686533237223,1.465478539466858,0.3933521509170532,0.1991029232740402,108.0,107.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,2.103497843794921,426.0,10.0,,1.0,33824.0,A1__SC_3994dc0c218bbe__568e83facee3,568e83facee37747de43dec7fbdee692c6ca7265b592588037a998cd0e03261b,0.3357642292976379,0.3314894735813141,0.332746297121048,0.6646538175200596,0.0497378967702388,0.174052432179451,0.178426593542099,0.1643618941307068,0.3099885189437428,0.9332073883433104,0.0438984036445617,0.1542544960975647,0.1701287627220153,0.1108205318450927,,kmeans::retained::s1,PASS,31.0,3484,0.4614743999845814
15.0,2,0.6,4.0,1.0,0.25,2.0,0.1,0.1373933613022262,8.306734751030131,2.103497843794921,0.0571639577772814,10.0,3484.0,348.4,-0.0034207452740057,0.2289889355037104,0.1656913191545754,0.1452122653223108,0.4482510781025395,0.3659940028667679,25.90706982199842,0.4283604222271859,0.3816626049923401,0.2656893283128738,11.26469649393845,0.0,0.3657880735281369,0.3789787590503692,15.999864774781855,0.0,A1::SC_3994dc0c218bbe::kmeans::retained::s0::f57e0eacabd1699d,67.0,"[507,626,162,554,386,286,104,538,193,128]",SC_3994dc0c218bbe,2,,"[{""cycle_index"":0,""start_energy"":1668.3887231870863,""end_energy"":1664.101185358993,""accepted_expansions"":9,""move_assignments"":52},{""cycle_index"":1,""start_energy"":1589.4622483880821,""end_energy"":1588.5274969181391,""accepted_expansions"":6,""move_assignments"":16}]",1.0,3484,,,,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5369212031364441,0.0156212154062277,0.7443873286247253,0.4005332291126251,0.696686533237223,,0.4078275263309479,0.191639244556427,0.2985074626865672,104.0,105.0,0.0,20.0,414.0,0.0,"[{""cycle_index"":0,""start_energy"":2415.142811791281,""end_energy"":2180.165218248011,""accepted_expansions"":10,""move_assignments"":380},{""cycle_index"":1,""start_energy"":1698.5607839440718,""end_energy"":1685.614531501451,""accepted_expansions"":10,""move_assignments"":67}]",1.0,2.0,2415.142811791281,1685.614531501451,0.0156212154062277,0.7388072609901428,0.4033961892127991,0.696686533237223,1.465478539466858,0.4043504595756531,0.1922533810138702,104.0,105.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,2.103497843794921,447.0,10.0,,1.0,33824.0,A1__SC_3994dc0c218bbe__f57e0eacabd1,f57e0eacabd1699d977e31fb7ce9564985fb04d46a6ceb1fd6e6ec75957bdb35,0.3357642292976379,0.3314894735813141,0.332746297121048,0.6758209942923319,0.0585272833704948,0.1721003949642181,0.1786305606365203,0.159593179821968,0.2985074626865672,0.9328210959870584,0.0443922281265258,0.1534574031829834,0.1699864864349365,0.1112057566642761,,kmeans::retained::s0,PASS,68.0,3484,0.4797105999896303
14.0,2,0.6,4.0,1.0,0.25,2.0,0.1,0.1373933613022262,8.306734751030131,2.103497843794921,0.0571639577772814,10.0,3484.0,348.4,-0.0034207452740057,0.2289889355037104,0.1656913191545754,0.1452122653223108,0.4482510781025395,0.3659940028667679,25.90706982199842,0.4283604222271859,0.3816626049923401,0.2656893283128738,11.26469649393845,0.0,0.3657880735281369,0.3789787590503692,15.999864774781855,0.0,A1::SC_3994dc0c218bbe::gmm_tied::retained::s0::b0e2963eae35c31f,63.0,"[370,148,253,434,739,133,203,955,120,129]",SC_3994dc0c218bbe,2,,"[{""cycle_index"":0,""start_energy"":1618.5560243962868,""end_energy"":1611.33072854363,""accepted_expansions"":7,""move_assignments"":47},{""cycle_index"":1,""start_energy"":1557.3486414673944,""end_energy"":1553.5514709718836,""accepted_expansions"":7,""move_assignments"":18}]",1.0,3484,,,,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5223647356033325,0.0156212154062277,0.6729668974876404,0.4007880985736847,0.696686533237223,,0.3608821630477905,0.2383297383785247,0.3444316877152698,120.0,119.0,0.0,16.0,350.0,0.0,"[{""cycle_index"":0,""start_energy"":2191.56988178061,""end_energy"":2020.0750499831443,""accepted_expansions"":10,""move_assignments"":303},{""cycle_index"":1,""start_energy"":1638.5442302616243,""end_energy"":1628.6813246752054,""accepted_expansions"":6,""move_assignments"":63}]",1.0,2.0,2191.56988178061,1628.6813246752054,0.0156212154062277,0.6388193368911743,0.3810608685016632,0.696686533237223,1.465478539466858,0.3523367941379547,0.2666023373603821,115.0,108.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,2.103497843794921,366.0,10.0,,1.0,33824.0,A1__SC_3994dc0c218bbe__b0e2963eae35,b0e2963eae35c31f418a0345e1e70ea9c85faec38d99dab663d0afd0437899d2,0.3357642292976379,0.3314894735813141,0.332746297121048,0.695591033170651,0.0634080842137336,0.1622473150491714,0.1709137707948684,0.1682139039039611,0.3444316877152698,0.8834711853181944,0.0458855032920837,0.143144428730011,0.1642293930053711,0.1115551590919494,,gmm_tied::retained::s0,PASS,65.0,3484,0.4909013999858871
16.0,2,0.6,4.0,1.0,0.25,2.0,0.1,0.1373933613022262,8.306734751030131,2.103497843794921,0.0571639577772814,10.0,3484.0,348.4,-0.0034207452740057,0.2289889355037104,0.1656913191545754,0.1452122653223108,0.4482510781025395,0.3659940028667679,25.90706982199842,0.4283604222271859,0.3816626049923401,0.2656893283128738,11.26469649393845,0.0,0.3657880735281369,0.3789787590503692,15.999864774781855,0.0,A1::SC_3994dc0c218bbe::kmeans::view1::s1::23bde9a9dc3232bc,101.0,"[480,466,274,184,166,540,679,285,149,261]",SC_3994dc0c218bbe,2,,"[{""cycle_index"":0,""start_energy"":1966.146360643263,""end_energy"":1957.6951601657483,""accepted_expansions"":9,""move_assignments"":75},{""cycle_index"":1,""start_energy"":1867.7836993145495,""end_energy"":1864.5597151674997,""accepted_expansions"":7,""move_assignments"":28}]",1.0,3484,,,,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5548946261405945,0.0156212154062277,0.7858041524887085,0.4133826196193695,0.696686533237223,,0.3694801926612854,0.2171371281147003,0.4276693455797933,149.0,151.0,0.0,18.0,495.0,0.0,"[{""cycle_index"":0,""start_energy"":2798.8436498941574,""end_energy"":2511.104982159427,""accepted_expansions"":9,""move_assignments"":415},{""cycle_index"":1,""start_energy"":2025.0795295604978,""end_energy"":1998.2494830297958,""accepted_expansions"":9,""move_assignments"":111}]",1.0,2.0,2798.8436498941574,1998.249483029796,0.0156212154062277,0.7728445529937744,0.4185429215431213,0.696686533237223,1.465478539466858,0.3667758703231811,0.2146812528371811,152.0,155.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,2.103497843794921,526.0,10.0,,1.0,33824.0,A1__SC_3994dc0c218bbe__23bde9a9dc32,23bde9a9dc3232bcf3e8ca9e60aa3d0039e75f0d6eb6e113ab5338e8c63207f4,0.3357642292976379,0.3314894735813141,0.332746297121048,0.6232939035486806,0.0596688985824584,0.1641281545162201,0.1858048737049102,0.1473673582077026,0.4276693455797933,0.948455119374942,0.0389772653579711,0.1441596150398254,0.1763145923614502,0.0951231718063354,,kmeans::view1::s1,PASS,103.0,3484,0.4953670999966562
14.0,2,0.6,4.0,1.0,0.25,2.0,0.1,0.1373933613022262,8.306734751030131,2.103497843794921,0.0571639577772814,10.0,3484.0,348.4,-0.0034207452740057,0.2289889355037104,0.1656913191545754,0.1452122653223108,0.4482510781025395,0.3659940028667679,25.90706982199842,0.4283604222271859,0.3816626049923401,0.2656893283128738,11.26469649393845,0.0,0.3657880735281369,0.3789787590503692,15.999864774781855,0.0,A1::SC_3994dc0c218bbe::kmeans::view1::s2::0aa99fe4b0d43c2f,91.0,"[503,308,469,148,681,430,203,309,260,173]",SC_3994dc0c218bbe,2,,"[{""cycle_index"":0,""start_energy"":1904.7992933687829,""end_energy"":1895.925436987212,""accepted_expansions"":9,""move_assignments"":76},{""cycle_index"":1,""start_energy"":1799.6450336625535,""end_energy"":1798.1057500065053,""accepted_expansions"":5,""move_assignments"":19}]",1.0,3484,,,,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5484793186187744,0.0156212154062277,0.7958003282546997,0.4011847972869873,0.696686533237223,,0.367475152015686,0.2313400655984878,0.4247990815154994,148.0,148.0,0.0,19.0,527.0,0.0,"[{""cycle_index"":0,""start_energy"":2840.1909379760846,""end_energy"":2529.984897057786,""accepted_expansions"":10,""move_assignments"":453},{""cycle_index"":1,""start_energy"":1980.1210241646313,""end_energy"":1952.2165427398256,""accepted_expansions"":9,""move_assignments"":106}]",1.0,2.0,2840.190937976085,1952.2165427398256,0.0156212154062277,0.8028262853622437,0.4138215482234955,0.696686533237223,1.465478539466858,0.3702424764633178,0.215936005115509,151.0,157.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,2.103497843794921,559.0,10.0,,1.0,33824.0,A1__SC_3994dc0c218bbe__0aa99fe4b0d4,0aa99fe4b0d43c2fa9740e3ce54ad0ee79f478b204869751c1f0c9cfbc5fa43b,0.3357642292976379,0.3314894735813141,0.332746297121048,0.6383489122342626,0.0569012425839901,0.1626635640859604,0.1868819445371627,0.1490338593721389,0.4247990815154994,0.9548222205201043,0.040622055530548,0.1431901454925537,0.1767084598541259,0.0951915979385376,,kmeans::view1::s2,PASS,95.0,3484,0.4887211000022944
7.0,2,0.6,12.0,1.0,0.25,6.0,0.2,0.1373933613022262,24.920204253090397,6.310493531384763,0.1143279155545628,10.0,3484.0,348.4,-0.0034207452740057,0.2289889355037104,0.1656913191545754,0.1452122653223108,0.4482510781025395,0.3659940028667679,25.90706982199842,0.4283604222271859,0.3816626049923401,0.2656893283128738,11.26469649393845,0.0,0.3657880735281369,0.3789787590503692,15.999864774781855,0.0,A1::SC_592a55b145ad14::kmeans::retained::s1::0bffb260536cb13d,23.0,"[94,710,149,351,246,275,479,525,129,526]",SC_592a55b145ad14,3,,"[{""cycle_index"":0,""start_energy"":4717.024876855425,""end_energy"":4715.505425928838,""accepted_expansions"":6,""move_assignments"":21},{""cycle_index"":1,""start_energy"":4625.775787150807,""end_energy"":4624.293383148832,""accepted_expansions"":1,""move_assignments"":2}]",1.0,3484,,,,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5488354563713074,0.0156212154062277,0.730197012424469,0.4165644943714142,0.696686533237223,,0.3850070238113403,0.1984284818172454,0.269804822043628,94.0,94.0,0.0,15.0,342.0,0.0,"[{""cycle_index"":0,""start_energy"":6481.660442885858,""end_energy"":5986.097864029585,""accepted_expansions"":10,""move_assignments"":341},{""cycle_index"":1,""start_energy"":4667.437002030789,""end_energy"":4662.625978086966,""accepted_expansions"":5,""move_assignments"":22}]",1.0,2.0,6481.660442885858,4662.625978086966,0.0156212154062277,0.7281812429428101,0.4167677164077759,0.696686533237223,4.396435737609863,0.3843194842338562,0.1989128142595291,95.0,95.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,6.310493531384763,363.0,10.0,,1.0,33824.0,A1__SC_592a55b145ad14__0bffb260536c,0bffb260536cb13df60e894f716081a0b56e4d1c2b48d6ba2a716136e299e271,0.3357642292976379,0.3314894735813141,0.332746297121048,0.6437257010505418,0.0508390516042709,0.1745333075523376,0.1796155571937561,0.1628294140100479,0.269804822043628,0.9296985699522228,0.0422940254211425,0.1567535400390625,0.1707080602645874,0.1104221940040588,,kmeans::retained::s1,PASS,23.0,3484,0.4770714000042062
6.0,2,0.6,12.0,1.0,0.25,6.0,0.2,0.1373933613022262,24.920204253090397,6.310493531384763,0.1143279155545628,10.0,3484.0,348.4,-0.0034207452740057,0.2289889355037104,0.1656913191545754,0.1452122653223108,0.4482510781025395,0.3659940028667679,25.90706982199842,0.4283604222271859,0.3816626049923401,0.2656893283128738,11.26469649393845,0.0,0.3657880735281369,0.3789787590503692,15.999864774781855,0.0,A1::SC_592a55b145ad14::kmeans::retained::s0::c8602cdc9589a00d,29.0,"[489,606,146,628,392,285,98,517,193,130]",SC_592a55b145ad14,3,,"[{""cycle_index"":0,""start_energy"":4579.362165192226,""end_energy"":4575.998242780561,""accepted_expansions"":4,""move_assignments"":27},{""cycle_index"":1,""start_energy"":4452.385116400941,""end_energy"":4452.349759714589,""accepted_expansions"":2,""move_assignments"":2}]",1.0,3484,,,,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5374788641929626,0.0156212154062277,0.7492798566818237,0.4204175472259521,0.696686533237223,,0.3849091827869415,0.1946732848882675,0.2812858783008037,98.0,98.0,0.0,16.0,380.0,0.0,"[{""cycle_index"":0,""start_energy"":6540.366753536999,""end_energy"":6024.291284965982,""accepted_expansions"":10,""move_assignments"":395},{""cycle_index"":1,""start_energy"":4588.4187697346115,""end_energy"":4582.272733344213,""accepted_expansions"":6,""move_assignments"":33}]",1.0,2.0,6540.366753536999,4582.272733344213,0.0156212154062277,0.7464614510536194,0.4203006029129028,0.696686533237223,4.396435737609863,0.3844437599182129,0.1952555924654007,98.0,98.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,6.310493531384763,428.0,10.0,,1.0,33824.0,A1__SC_592a55b145ad14__c8602cdc9589,c8602cdc9589a00da378dac82d8818ab8dd42e4a22209eb1d6daae6522862897,0.3357642292976379,0.3314894735813141,0.332746297121048,0.6557200761022417,0.0561416186392307,0.1722815185785293,0.1789982467889785,0.1572634875774383,0.2812858783008037,0.928845223953888,0.0417487621307373,0.1557744145393371,0.1703770160675048,0.1116015315055847,,kmeans::retained::s0,PASS,29.0,3484,0.4745366999995895
4.0,2,0.6,12.0,1.0,0.25,6.0,0.2,0.1373933613022262,24.920204253090397,6.310493531384763,0.1143279155545628,10.0,3484.0,348.4,-0.0034207452740057,0.2289889355037104,0.1656913191545754,0.1452122653223108,0.4482510781025395,0.3659940028667679,25.90706982199842,0.4283604222271859,0.3816626049923401,0.2656893283128738,11.26469649393845,0.0,0.3657880735281369,0.3789787590503692,15.999864774781855,0.0,A1::SC_592a55b145ad14::gmm_tied::retained::s0::891b9edb6176359e,17.0,"[313,164,252,439,769,159,171,997,110,110]",SC_592a55b145ad14,3,,"[{""cycle_index"":0,""start_energy"":4572.5838677361935,""end_energy"":4570.0378542236285,""accepted_expansions"":4,""move_assignments"":25},{""cycle_index"":1,""start_energy"":4491.293147675207,""end_energy"":4491.293147675207,""accepted_expansions"":0,""move_assignments"":0}]",1.0,3484,,,,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5294508934020996,0.0156212154062277,0.643542468547821,0.4013502299785614,0.696686533237223,,0.3316207528114319,0.2670290470123291,0.3157290470723307,110.0,110.0,0.0,11.0,255.0,0.0,"[{""cycle_index"":0,""start_energy"":5834.526100795464,""end_energy"":5514.9652736249645,""accepted_expansions"":7,""move_assignments"":267},{""cycle_index"":1,""start_energy"":4495.852852574297,""end_energy"":4494.564867831854,""accepted_expansions"":4,""move_assignments"":12}]",1.0,2.0,5834.526100795464,4494.564867831854,0.0156212154062277,0.6412340998649597,0.4003244638442993,0.696686533237223,4.396435737609863,0.3310829401016235,0.2685925364494324,110.0,108.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,6.310493531384763,279.0,10.0,,1.0,33824.0,A1__SC_592a55b145ad14__891b9edb6176,891b9edb6176359eef745164d7431f632156435a571f9e292818eef000a008fb,0.3357642292976379,0.3314894735813141,0.332746297121048,0.6645710976921168,0.0633868500590324,0.1610132008790969,0.1723786145448684,0.1659902334213256,0.3157290470723307,0.8728812674843218,0.0441434979438781,0.1435577273368835,0.1689671874046325,0.1074618101119995,,gmm_tied::retained::s0,PASS,25.0,3484,0.4759223000146448
8.0,2,0.6,12.0,1.0,0.25,6.0,0.2,0.1373933613022262,24.920204253090397,6.310493531384763,0.1143279155545628,10.0,3484.0,348.4,-0.0034207452740057,0.2289889355037104,0.1656913191545754,0.1452122653223108,0.4482510781025395,0.3659940028667679,25.90706982199842,0.4283604222271859,0.3816626049923401,0.2656893283128738,11.26469649393845,0.0,0.3657880735281369,0.3789787590503692,15.999864774781855,0.0,A1::SC_592a55b145ad14::kmeans::view1::s1::203ef9c6ac70eb67,36.0,"[511,512,277,159,169,483,664,290,150,269]",SC_592a55b145ad14,3,,"[{""cycle_index"":0,""start_energy"":5355.667183464483,""end_energy"":5351.625846657086,""accepted_expansions"":5,""move_assignments"":30},{""cycle_index"":1,""start_energy"":5220.3408565352765,""end_energy"":5219.712563813922,""accepted_expansions"":3,""move_assignments"":6}]",1.0,3484,,,,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5519300103187561,0.0156212154062277,0.7732235789299011,0.433090329170227,0.696686533237223,,0.3534289002418518,0.2134807556867599,0.4305396096440873,150.0,150.0,0.0,12.0,438.0,0.0,"[{""cycle_index"":0,""start_energy"":7578.820712328432,""end_energy"":6980.72193562601,""accepted_expansions"":6,""move_assignments"":459},{""cycle_index"":1,""start_energy"":5364.87201197807,""end_energy"":5357.164249764866,""accepted_expansions"":6,""move_assignments"":42}]",1.0,2.0,7578.820712328432,5357.164249764866,0.0156212154062277,0.7654511332511902,0.4308585524559021,0.696686533237223,4.396435737609863,0.3570140302181244,0.2121274024248123,150.0,150.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,6.310493531384763,501.0,10.0,,1.0,33824.0,A1__SC_592a55b145ad14__203ef9c6ac70,203ef9c6ac70eb67431a9abe831b7031b98e7351026dfe2b6a9d2915dbfd294c,0.3357642292976379,0.3314894735813141,0.332746297121048,0.6001323517247084,0.0526038706302642,0.163240909576416,0.1864005923271179,0.1404806971549987,0.4305396096440873,0.9477527352308552,0.036609411239624,0.1449913382530212,0.1810188293457031,0.0910131335258483,,kmeans::view1::s1,PASS,36.0,3484,0.4881233000196516
8.0,2,0.6,12.0,1.0,0.25,6.0,0.2,0.1373933613022262,24.920204253090397,6.310493531384763,0.1143279155545628,10.0,3484.0,348.4,-0.0034207452740057,0.2289889355037104,0.1656913191545754,0.1452122653223108,0.4482510781025395,0.3659940028667679,25.90706982199842,0.4283604222271859,0.3816626049923401,0.2656893283128738,11.26469649393845,0.0,0.3657880735281369,0.3789787590503692,15.999864774781855,0.0,A1::SC_592a55b145ad14::kmeans::view1::s2::3042da869a29880b,30.0,"[492,308,472,156,659,453,200,316,271,157]",SC_592a55b145ad14,3,,"[{""cycle_index"":0,""start_energy"":5226.9785553911215,""end_energy"":5224.418021548716,""accepted_expansions"":7,""move_assignments"":29},{""cycle_index"":1,""start_energy"":5099.790205481864,""end_energy"":5099.62178732915,""accepted_expansions"":1,""move_assignments"":1}]",1.0,3484,,,,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5514469742774963,0.0156212154062277,0.811611533164978,0.4248498976230621,0.696686533237223,,0.3511121273040771,0.2240379899740219,0.4477611940298507,156.0,156.0,0.0,15.0,470.0,0.0,"[{""cycle_index"":0,""start_energy"":7611.060690328606,""end_energy"":6999.930036432601,""accepted_expansions"":9,""move_assignments"":473},{""cycle_index"":1,""start_energy"":5260.545774273134,""end_energy"":5246.6128653084525,""accepted_expansions"":6,""move_assignments"":44}]",1.0,2.0,7611.060690328606,5246.6128653084525,0.0156212154062277,0.805584728717804,0.423026829957962,0.696686533237223,4.396435737609863,0.3556689620018005,0.2213042229413986,156.0,156.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,6.310493531384763,517.0,10.0,,1.0,33824.0,A1__SC_592a55b145ad14__3042da869a29,3042da869a29880badb0ce67e7c5db55164ff66cbe59f3c03ddca3ab03cbf43b,0.3357642292976379,0.3314894735813141,0.332746297121048,0.6116304078087518,0.0510210618376731,0.1628023386001587,0.1879244744777679,0.1446551829576492,0.4477611940298507,0.9559115199960864,0.0367447137832641,0.1442069411277771,0.1809541583061218,0.0910948514938354,,kmeans::view1::s2,PASS,30.0,3484,0.4988964000076521
4.0,2,0.6,20.0,1.0,0.25,10.0,0.3,0.1373933613022262,41.53367375515066,10.517489218974603,0.1714918733318442,10.0,3484.0,348.4,-0.0034207452740057,0.2289889355037104,0.1656913191545754,0.1452122653223108,0.4482510781025395,0.3659940028667679,25.90706982199842,0.4283604222271859,0.3816626049923401,0.2656893283128738,11.26469649393845,0.0,0.3657880735281369,0.3789787590503692,15.999864774781855,0.0,A1::SC_c7bdee968c6d55::kmeans::retained::s1::eae31f3d789ac669,5.0,"[96,716,148,350,247,272,484,513,128,530]",SC_c7bdee968c6d55,4,,"[{""cycle_index"":0,""start_energy"":7539.607223120631,""end_energy"":7539.191879432456,""accepted_expansions"":3,""move_assignments"":4},{""cycle_index"":1,""start_energy"":7509.528343451622,""end_energy"":7509.521101701597,""accepted_expansions"":1,""move_assignments"":1}]",1.0,3484,,,,10,A1,,0.2448415905237198,0.3747853636741638,1.0,0.5473370552062988,0.0156212154062277,0.7324515581130981,0.4226430058479309,0.696686533237223,,0.3758495151996612,0.201507493853569,0.2755453501722159,96.0,96.0,0.0,13.0,356.0,0.0,"[{""cycle_index"":0,""start_energy"":10580.32063361026,""end_energy"":9777.017129039668,""accepted_expansions"":8,""move_assignments"":378},{""cycle_index"":1,""start_energy"":7434.05640933504,""end_energy"":7430.544651317611,""accepted_expansions"":5,""move_assignments"":14}]",1.0,2.0,10580.32063361026,7430.544651317611,0.0156212154062277,0.7316383719444275,0.4213748872280121,0.696686533237223,7.327393054962158,0.377517968416214,0.2011071294546127,96.0,96.0,10.0,33824.0,0.3357642292976379,0.3314894735813141,0.332746297121048,10.517489218974603,392.0,10.0,,1.0,33824.0,A1__SC_c7bdee968c6d55__eae31f3d789a,eae31f3d789ac669badd99bee5c1578bce00b266bdc35e847dec479cede7b370,0.3357642292976379,0.3314894735813141,0.332746297121048,0.6424849036314004,0.05002461373806,0.1740925908088684,0.1793292313814163,0.1620354056358337,0.2755453501722159,0.9293968456928828,0.0419713854789733,0.1566652655601501,0.170376718044281,0.1101015210151672,,kmeans::retained::s1,PASS,5.0,3484,0.4817317999841179
