lane,run_id,arm,config_id,ari,nmi,ami,fmi,neighbor_agreement,moran_macro_ovr,geary_macro_ovr,min_cluster_size,cluster_sizes,partition_sha256,representation_sha256,training_seed,evaluator_label_reads
MELANOMA_TUMOR_K2,Z02_BALANCED__UNBIASED_FULL__S0,UNBIASED_FULL,Z02_BALANCED,0.12292854781273711,0.2363679309524012,0.23565629815488878,0.6013286761253281,0.7289285331120396,0.4674003151226997,0.5786170755426885,311,"[311,522]",9ce7c2c9ddef8f64be0bae0faa6235f07b61ed109bd96964c4130b2dfbe24c6a,67263184cb1fd244f6db4b694a64de69cfc6c82cb4982420ced3fec0718957f4,0,1
MELANOMA_TUMOR_K2,Z02_BALANCED__UNWEIGHTED_RELATION__S0,UNWEIGHTED_RELATION,Z02_BALANCED,-0.01473958601064704,0.10636670525020937,0.10547857395320342,0.5769043141868776,0.701814269584881,0.34700469224423236,0.7596096801388685,223,"[610,223]",ebf2b8a5330e7563fd83c91e04c2c6493200ef2e8770d33e61b11cec11969d31,dfac0794c3a5bec3c15d12e5b009d5adbe7713f38489632bde6cd03f146af2c8,0,1
MELANOMA_TUMOR_K2,Z02_BALANCED__FULL_BANK_SENSITIVITY__S0,FULL_BANK_SENSITIVITY,Z02_BALANCED,0.07456895778387786,0.18144164875264415,0.18067193754710495,0.5845957394921835,0.7589682803236881,0.5380354302579379,0.5270798767937162,294,"[539,294]",9648ff0cc4ca63369b44e06453132ace84f7abb3233f5b5694727145bae0496a,ea68a90d209dcfd715a2b8efefe1ea774f899c7fd0560a4a6faa4070325e9611,0,1
MELANOMA_TUMOR_K2,Z02_BALANCED__PERMUTED_RELATION__S0,PERMUTED_RELATION,Z02_BALANCED,0.9805852117117931,0.9523233589472033,0.9522778983836622,0.991450787888788,0.9799682446347303,0.90839148101358,0.045491009510433986,272,"[561,272]",ddffa025106063790b9c7a1507cecbfd36e4162de12b742e484db2c0faf39489,11908b125a40386bc0b3067cf8342c50752355630807ebc4f325245a88e36833,0,1
MELANOMA_TUMOR_K2,Z02_BALANCED__ONE_RAW_VIEW1_ADAPTER__S0,ONE_RAW_VIEW1_ADAPTER,Z02_BALANCED,0.9283402052010555,0.8725773028196874,0.8724568378672872,0.9681126888725199,0.9691907403901493,0.8859174621895893,0.06835875985454137,285,"[548,285]",3f4c3227cb02f65353d87e215e832d2e988d4c9cff3d4bb8895525e7028b1c40,360e001ba9c67bf6aad39adf04a179c955b81640ea294abe49bd58b088269ea9,0,1
MELANOMA_TUMOR_K2,Z02_BALANCED__ONE_RAW_VIEW2_ADAPTER__S0,ONE_RAW_VIEW2_ADAPTER,Z02_BALANCED,0.2220750257640726,0.2997640258434701,0.29912241553912916,0.6379064628678419,0.7312544462478019,0.4713877597216859,0.5484174219174243,356,"[356,477]",8924c734442a3126797a5e1f7ca956db1dafa65274be52b07fc13c277018b108,0b7c91b53df51280e09cc4f3b2f373577401f40b2ad76638b5b51ebafeb802d6,0,1
MELANOMA_TUMOR_K2,Z03_ACTIVE__UNBIASED_FULL__S0,UNBIASED_FULL,Z03_ACTIVE,0.072019055625613,0.19123231604379154,0.19046865219990755,0.5858393844427119,0.7180859095268238,0.46048422303691355,0.6234197773065357,287,"[287,546]",bc1235e5ae7c32e481d8585bf17c851bf9b9db34d6192f7ae4f92dd69aa3d7ba,1236b1129622ecbae87438ea60bb87bf99378a071364f55fc6d0cd5086d596ef,0,1
MELANOMA_TUMOR_K2,Z03_ACTIVE__UNWEIGHTED_RELATION__S0,UNWEIGHTED_RELATION,Z03_ACTIVE,-0.036504842363597786,0.07017392565709958,0.06921700591179793,0.5860739283925409,0.7166598317467673,0.36401978969144977,0.7977874888232594,192,"[192,641]",6f470e2ed5c3cb1a2cd92edda0c03ea62f0a35583c943abe876f01791490613a,e507269be1d1ecf45c45c71133cc062ec15b885bf06cc9120677deb82627e850,0,1
MELANOMA_TUMOR_K2,Z03_ACTIVE__FULL_BANK_SENSITIVITY__S0,FULL_BANK_SENSITIVITY,Z03_ACTIVE,0.05638101396369233,0.16935188726547767,0.16856510953561535,0.5806707894844131,0.7533487476603252,0.5342758703485349,0.5500737869943932,282,"[551,282]",fd2bfb27a4e79c2b191e6c91f0ef4d7e62393229e8ca6b48fd36c88b7b8241e4,3931b07f47652b5f299aead206b04452e93522dcf3f2dbdcb27e057a078611e1,0,1
MELANOMA_TUMOR_K2,Z03_ACTIVE__PERMUTED_RELATION__S0,PERMUTED_RELATION,Z03_ACTIVE,0.9805852117117931,0.9523233589472033,0.9522778983836622,0.991450787888788,0.9799682446347303,0.90839148101358,0.045491009510433986,272,"[561,272]",ddffa025106063790b9c7a1507cecbfd36e4162de12b742e484db2c0faf39489,db74dbc5940e7ba3b56ae3be471d8455d1375a060b1756686e2c9d5534521ffb,0,1
