dataset,checkpoint,block,pair_kind,left,right,family,tensor,raw_max_abs,relative_l2,scaled_max
a1,0,1,cross,L2,G1,outputs,emb_latent_combined,4.76837158203125e-07,3.75663111598403e-08,1.9711125570316779e-07
a1,0,1,cross,L2,G1,outputs,emb_recon_omics1,5.960464477539063e-08,3.915824989185241e-08,5.960464477539063e-08
a1,0,1,cross,L2,G1,outputs,emb_recon_omics2,2.384185791015625e-07,3.685440694826378e-08,1.1457105513525801e-07
a1,0,1,cross,L2,G1,outputs,emb_latent_omics1_across_recon,2.384185791015625e-07,4.0652262993880955e-08,1.4924106812727905e-07
a1,0,1,cross,L2,G1,outputs,emb_latent_omics2_across_recon,1.7881393432617188e-07,5.071224033169248e-08,1.4469860486428477e-07
a1,0,1,cross,L2,G1,outputs,alpha_omics1,1.1920928955078125e-07,1.7410658027359965e-08,1.1920928955078125e-07
a1,0,1,cross,L2,G1,outputs,alpha_omics2,1.1920928955078125e-07,1.524444963231124e-08,1.1920928955078125e-07
a1,0,1,cross,L2,G1,outputs,alpha,1.1920928955078125e-07,1.877176226541216e-08,1.1920928955078125e-07
a1,0,1,cross,L2,G1,losses,rna,0.0,0.0,0.0
a1,0,1,cross,L2,G1,losses,mod2,0.0,0.0,0.0
a1,0,1,cross,L2,G1,losses,corr1,0.0,0.0,0.0
a1,0,1,cross,L2,G1,losses,corr2,0.0,0.0,0.0
a1,0,1,cross,L2,G1,losses,total,0.0,0.0,0.0
a1,0,1,cross,L2,G1,gradients,encoder_omics1.weight,7.450580596923828e-09,5.0466814673551664e-08,7.450580596923828e-09
a1,0,1,cross,L2,G1,gradients,decoder_omics1.weight,3.725290298461914e-09,4.413081865598649e-08,3.725290298461914e-09
a1,0,1,cross,L2,G1,gradients,encoder_omics2.weight,5.960464477539063e-08,6.826163214244939e-08,5.960464477539063e-08
a1,0,1,cross,L2,G1,gradients,decoder_omics2.weight,7.450580596923828e-09,4.4161555095350356e-08,7.450580596923828e-09
a1,0,1,cross,L2,G1,gradients,atten_omics1.w_omega,6.984919309616089e-10,1.5993953294634005e-07,6.984919309616089e-10
a1,0,1,cross,L2,G1,gradients,atten_omics1.u_omega,9.313225746154785e-10,1.1892101045764016e-07,9.313225746154785e-10
a1,0,1,cross,L2,G1,gradients,atten_omics2.w_omega,1.1175870895385742e-08,1.142890432160531e-07,1.1175870895385742e-08
a1,0,1,cross,L2,G1,gradients,atten_omics2.u_omega,1.4901161193847656e-08,1.0760334289045123e-07,1.4901161193847656e-08
a1,0,1,cross,L2,G1,gradients,atten_cross.w_omega,1.3969838619232178e-09,7.5185485451489e-08,1.3969838619232178e-09
a1,0,1,cross,L2,G1,gradients,atten_cross.u_omega,1.862645149230957e-09,5.864997818249095e-08,1.862645149230957e-09
a1,0,1,cross,L2,G1,parameters,encoder_omics1.weight,0.0,0.0,0.0
a1,0,1,cross,L2,G1,parameters,decoder_omics1.weight,0.0,0.0,0.0
a1,0,1,cross,L2,G1,parameters,encoder_omics2.weight,0.0,0.0,0.0
a1,0,1,cross,L2,G1,parameters,decoder_omics2.weight,0.0,0.0,0.0
a1,0,1,cross,L2,G1,parameters,atten_omics1.w_omega,0.0,0.0,0.0
a1,0,1,cross,L2,G1,parameters,atten_omics1.u_omega,0.0,0.0,0.0
a1,0,1,cross,L2,G1,parameters,atten_omics2.w_omega,0.0,0.0,0.0
a1,0,1,cross,L2,G1,parameters,atten_omics2.u_omega,0.0,0.0,0.0
a1,0,1,cross,L2,G1,parameters,atten_cross.w_omega,0.0,0.0,0.0
a1,0,1,cross,L2,G1,parameters,atten_cross.u_omega,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,encoder_omics1.weight:step,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,encoder_omics1.weight:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,encoder_omics1.weight:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,decoder_omics1.weight:step,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,decoder_omics1.weight:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,decoder_omics1.weight:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,encoder_omics2.weight:step,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,encoder_omics2.weight:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,encoder_omics2.weight:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,decoder_omics2.weight:step,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,decoder_omics2.weight:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,decoder_omics2.weight:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_omics1.w_omega:step,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_omics1.w_omega:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_omics1.w_omega:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_omics1.u_omega:step,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_omics1.u_omega:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_omics1.u_omega:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_omics2.w_omega:step,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_omics2.w_omega:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_omics2.w_omega:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_omics2.u_omega:step,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_omics2.u_omega:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_omics2.u_omega:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_cross.w_omega:step,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_cross.w_omega:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_cross.w_omega:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_cross.u_omega:step,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_cross.u_omega:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G1,adam,atten_cross.u_omega:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G2,outputs,emb_latent_omics1,2.384185791015625e-07,2.167526683237394e-08,1.0822864556828588e-07
a1,0,1,cross,L2,G2,outputs,emb_latent_omics2,4.76837158203125e-07,2.138462077531705e-08,1.0500912424280546e-07
a1,0,1,cross,L2,G2,outputs,emb_latent_combined,3.5762786865234375e-07,3.823298476920375e-08,1.4783344177737585e-07
a1,0,1,cross,L2,G2,outputs,emb_recon_omics1,5.960464477539063e-08,3.970984703227622e-08,5.960464477539063e-08
a1,0,1,cross,L2,G2,outputs,emb_recon_omics2,1.7881393432617188e-07,3.776624483846144e-08,8.592829135144351e-08
a1,0,1,cross,L2,G2,outputs,emb_latent_omics1_across_recon,2.384185791015625e-07,4.119720331486191e-08,1.4924106812727905e-07
a1,0,1,cross,L2,G2,outputs,emb_latent_omics2_across_recon,1.1920928955078125e-07,5.0537366348097205e-08,9.646573657618984e-08
a1,0,1,cross,L2,G2,outputs,alpha_omics1,1.1920928955078125e-07,1.622397562925028e-08,1.1920928955078125e-07
a1,0,1,cross,L2,G2,outputs,alpha_omics2,1.1920928955078125e-07,1.587675086183637e-08,1.1920928955078125e-07
a1,0,1,cross,L2,G2,outputs,alpha,1.1920928955078125e-07,1.8728601644400422e-08,1.1920928955078125e-07
a1,0,1,cross,L2,G2,losses,rna,0.0,0.0,0.0
a1,0,1,cross,L2,G2,losses,mod2,0.0,0.0,0.0
a1,0,1,cross,L2,G2,losses,corr1,0.0,0.0,0.0
a1,0,1,cross,L2,G2,losses,corr2,0.0,0.0,0.0
a1,0,1,cross,L2,G2,losses,total,0.0,0.0,0.0
a1,0,1,cross,L2,G2,gradients,encoder_omics1.weight,7.450580596923828e-09,5.062193519699341e-08,7.450580596923828e-09
a1,0,1,cross,L2,G2,gradients,decoder_omics1.weight,3.725290298461914e-09,4.448355554022936e-08,3.725290298461914e-09
a1,0,1,cross,L2,G2,gradients,encoder_omics2.weight,2.9802322387695312e-08,6.035942571357691e-08,2.9802322387695312e-08
a1,0,1,cross,L2,G2,gradients,decoder_omics2.weight,7.450580596923828e-09,4.458844022873159e-08,7.450580596923828e-09
a1,0,1,cross,L2,G2,gradients,atten_omics1.w_omega,3.4924596548080444e-10,1.371510365777006e-07,3.4924596548080444e-10
a1,0,1,cross,L2,G2,gradients,atten_omics1.u_omega,6.984919309616089e-10,8.966412254083399e-08,6.984919309616089e-10
a1,0,1,cross,L2,G2,gradients,atten_omics2.w_omega,1.1175870895385742e-08,1.0720836786338702e-07,1.1175870895385742e-08
a1,0,1,cross,L2,G2,gradients,atten_omics2.u_omega,7.450580596923828e-09,9.148188280517985e-08,7.450580596923828e-09
a1,0,1,cross,L2,G2,gradients,atten_cross.w_omega,1.3969838619232178e-09,7.679371540833729e-08,1.3969838619232178e-09
a1,0,1,cross,L2,G2,gradients,atten_cross.u_omega,1.862645149230957e-09,6.410160676713717e-08,1.862645149230957e-09
a1,0,1,cross,L2,G2,parameters,encoder_omics1.weight,0.0,0.0,0.0
a1,0,1,cross,L2,G2,parameters,decoder_omics1.weight,0.0,0.0,0.0
a1,0,1,cross,L2,G2,parameters,encoder_omics2.weight,0.0,0.0,0.0
a1,0,1,cross,L2,G2,parameters,decoder_omics2.weight,0.0,0.0,0.0
a1,0,1,cross,L2,G2,parameters,atten_omics1.w_omega,0.0,0.0,0.0
a1,0,1,cross,L2,G2,parameters,atten_omics1.u_omega,0.0,0.0,0.0
a1,0,1,cross,L2,G2,parameters,atten_omics2.w_omega,0.0,0.0,0.0
a1,0,1,cross,L2,G2,parameters,atten_omics2.u_omega,0.0,0.0,0.0
a1,0,1,cross,L2,G2,parameters,atten_cross.w_omega,0.0,0.0,0.0
a1,0,1,cross,L2,G2,parameters,atten_cross.u_omega,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,encoder_omics1.weight:step,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,encoder_omics1.weight:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,encoder_omics1.weight:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,decoder_omics1.weight:step,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,decoder_omics1.weight:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,decoder_omics1.weight:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,encoder_omics2.weight:step,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,encoder_omics2.weight:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,encoder_omics2.weight:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,decoder_omics2.weight:step,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,decoder_omics2.weight:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,decoder_omics2.weight:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_omics1.w_omega:step,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_omics1.w_omega:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_omics1.w_omega:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_omics1.u_omega:step,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_omics1.u_omega:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_omics1.u_omega:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_omics2.w_omega:step,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_omics2.w_omega:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_omics2.w_omega:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_omics2.u_omega:step,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_omics2.u_omega:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_omics2.u_omega:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_cross.w_omega:step,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_cross.w_omega:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_cross.w_omega:exp_avg_sq,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_cross.u_omega:step,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_cross.u_omega:exp_avg,0.0,0.0,0.0
a1,0,1,cross,L2,G2,adam,atten_cross.u_omega:exp_avg_sq,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,outputs,emb_latent_omics1,2.384185791015625e-07,7.147367602760397e-08,1.1368982369209522e-07
a1,1,1,within_legacy,L1,L2,outputs,emb_latent_omics2,4.76837158203125e-07,3.0134919304187255e-08,1.0505117568023263e-07
a1,1,1,within_legacy,L1,L2,outputs,emb_latent_combined,3.5762786865234375e-07,8.114096253866807e-08,1.478508547602899e-07
a1,1,1,within_legacy,L1,L2,outputs,emb_recon_omics1,5.960464477539063e-08,6.741450998513257e-08,5.960464477539063e-08
a1,1,1,within_legacy,L1,L2,outputs,emb_recon_omics2,3.5762786865234375e-07,6.464756337700562e-08,1.6948903575427705e-07
a1,1,1,within_legacy,L1,L2,outputs,emb_latent_omics1_across_recon,2.384185791015625e-07,6.710833415440958e-08,1.56517608426595e-07
a1,1,1,within_legacy,L1,L2,outputs,emb_latent_omics2_across_recon,1.1920928955078125e-07,6.031954486190237e-08,1.0867643298299312e-07
a1,1,1,within_legacy,L1,L2,outputs,alpha_omics1,1.1920928955078125e-07,6.009730772445263e-08,1.1920928955078125e-07
a1,1,1,within_legacy,L1,L2,outputs,alpha_omics2,1.1920928955078125e-07,2.6847979200070515e-08,1.1920928955078125e-07
a1,1,1,within_legacy,L1,L2,outputs,alpha,1.1920928955078125e-07,4.719927045357899e-08,1.1920928955078125e-07
a1,1,1,within_legacy,L1,L2,losses,rna,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,losses,mod2,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,losses,corr1,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,losses,corr2,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,losses,total,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,gradients,encoder_omics1.weight,7.450580596923828e-09,5.6817343733626113e-08,7.450580596923828e-09
a1,1,1,within_legacy,L1,L2,gradients,decoder_omics1.weight,3.725290298461914e-09,4.984660477467599e-08,3.725290298461914e-09
a1,1,1,within_legacy,L1,L2,gradients,encoder_omics2.weight,5.960464477539063e-08,6.099572553229841e-08,5.960464477539063e-08
a1,1,1,within_legacy,L1,L2,gradients,decoder_omics2.weight,1.4901161193847656e-08,6.473007603727326e-08,1.4901161193847656e-08
a1,1,1,within_legacy,L1,L2,gradients,atten_omics1.w_omega,4.656612873077393e-10,1.3398934116993994e-07,4.656612873077393e-10
a1,1,1,within_legacy,L1,L2,gradients,atten_omics1.u_omega,4.656612873077393e-10,7.384078430398329e-08,4.656612873077393e-10
a1,1,1,within_legacy,L1,L2,gradients,atten_omics2.w_omega,9.313225746154785e-09,1.2015312705586152e-07,9.313225746154785e-09
a1,1,1,within_legacy,L1,L2,gradients,atten_omics2.u_omega,7.450580596923828e-09,1.0171108898810818e-07,7.450580596923828e-09
a1,1,1,within_legacy,L1,L2,gradients,atten_cross.w_omega,1.862645149230957e-09,8.905561670069561e-08,1.862645149230957e-09
a1,1,1,within_legacy,L1,L2,gradients,atten_cross.u_omega,3.725290298461914e-09,7.652158045751004e-08,3.725290298461914e-09
a1,1,1,within_legacy,L1,L2,parameters,encoder_omics1.weight,4.6566128730773926e-08,6.489250727326657e-09,4.6566128730773926e-08
a1,1,1,within_legacy,L1,L2,parameters,decoder_omics1.weight,2.6542693376541138e-08,4.56182515268442e-09,2.6542693376541138e-08
a1,1,1,within_legacy,L1,L2,parameters,encoder_omics2.weight,3.725290298461914e-09,1.0151758473643337e-09,3.725290298461914e-09
a1,1,1,within_legacy,L1,L2,parameters,decoder_omics2.weight,2.3283064365386963e-10,3.681878956642203e-11,2.3283064365386963e-10
a1,1,1,within_legacy,L1,L2,parameters,atten_omics1.w_omega,7.450580596923828e-09,1.608188107986885e-09,7.450580596923828e-09
a1,1,1,within_legacy,L1,L2,parameters,atten_omics1.u_omega,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,parameters,atten_omics2.w_omega,3.725290298461914e-09,1.0686603138814967e-09,3.725290298461914e-09
a1,1,1,within_legacy,L1,L2,parameters,atten_omics2.u_omega,3.725290298461914e-09,2.402402227729733e-09,3.725290298461914e-09
a1,1,1,within_legacy,L1,L2,parameters,atten_cross.w_omega,3.725290298461914e-09,9.39097979289511e-10,3.725290298461914e-09
a1,1,1,within_legacy,L1,L2,parameters,atten_cross.u_omega,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,adam,encoder_omics1.weight:step,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,adam,encoder_omics1.weight:exp_avg,9.313225746154785e-10,5.377151387989616e-08,9.313225746154785e-10
a1,1,1,within_legacy,L1,L2,adam,encoder_omics1.weight:exp_avg_sq,7.958078640513122e-13,9.092460561600655e-08,7.958078640513122e-13
a1,1,1,within_legacy,L1,L2,adam,decoder_omics1.weight:step,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,adam,decoder_omics1.weight:exp_avg,4.656612873077393e-10,4.746050785011081e-08,4.656612873077393e-10
a1,1,1,within_legacy,L1,L2,adam,decoder_omics1.weight:exp_avg_sq,2.2737367544323206e-13,7.97255001201469e-08,2.2737367544323206e-13
a1,1,1,within_legacy,L1,L2,adam,encoder_omics2.weight:step,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,adam,encoder_omics2.weight:exp_avg,5.587935447692871e-09,6.999289679585235e-08,5.587935447692871e-09
a1,1,1,within_legacy,L1,L2,adam,encoder_omics2.weight:exp_avg_sq,2.1827872842550278e-11,1.1215311926737182e-07,2.1827872842550278e-11
a1,1,1,within_legacy,L1,L2,adam,decoder_omics2.weight:step,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,adam,decoder_omics2.weight:exp_avg,9.313225746154785e-10,4.335010405277146e-08,9.313225746154785e-10
a1,1,1,within_legacy,L1,L2,adam,decoder_omics2.weight:exp_avg_sq,1.8189894035458565e-12,1.1155292107493638e-07,1.8189894035458565e-12
a1,1,1,within_legacy,L1,L2,adam,atten_omics1.w_omega:step,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,adam,atten_omics1.w_omega:exp_avg,4.3655745685100555e-11,1.2325448975399615e-07,4.3655745685100555e-11
a1,1,1,within_legacy,L1,L2,adam,atten_omics1.w_omega:exp_avg_sq,1.5543122344752192e-15,2.1404808363475857e-07,1.5543122344752192e-15
a1,1,1,within_legacy,L1,L2,adam,atten_omics1.u_omega:step,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,adam,atten_omics1.u_omega:exp_avg,5.820766091346741e-11,7.522605568723301e-08,5.820766091346741e-11
a1,1,1,within_legacy,L1,L2,adam,atten_omics1.u_omega:exp_avg_sq,7.105427357601002e-15,1.3380570762323297e-07,7.105427357601002e-15
a1,1,1,within_legacy,L1,L2,adam,atten_omics2.w_omega:step,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,adam,atten_omics2.w_omega:exp_avg,1.3969838619232178e-09,1.771924023250992e-07,1.3969838619232178e-09
a1,1,1,within_legacy,L1,L2,adam,atten_omics2.w_omega:exp_avg_sq,1.1368683772161603e-12,3.085021908394739e-07,1.1368683772161603e-12
a1,1,1,within_legacy,L1,L2,adam,atten_omics2.u_omega:step,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,adam,atten_omics2.u_omega:exp_avg,1.862645149230957e-09,1.934018595183876e-07,1.862645149230957e-09
a1,1,1,within_legacy,L1,L2,adam,atten_omics2.u_omega:exp_avg_sq,2.7284841053187847e-12,3.149406913354634e-07,2.7284841053187847e-12
a1,1,1,within_legacy,L1,L2,adam,atten_cross.w_omega:step,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,adam,atten_cross.w_omega:exp_avg,1.7462298274040222e-10,7.719401673520902e-08,1.7462298274040222e-10
a1,1,1,within_legacy,L1,L2,adam,atten_cross.w_omega:exp_avg_sq,2.4868995751603507e-14,1.4091727104811054e-07,2.4868995751603507e-14
a1,1,1,within_legacy,L1,L2,adam,atten_cross.u_omega:step,0.0,0.0,0.0
a1,1,1,within_legacy,L1,L2,adam,atten_cross.u_omega:exp_avg,1.1641532182693481e-10,3.8161462401577396e-08,1.1641532182693481e-10
a1,1,1,within_legacy,L1,L2,adam,atten_cross.u_omega:exp_avg_sq,2.1316282072803006e-14,3.088686297207018e-08,2.1316282072803006e-14
a1,1,1,within_generalized,G1,G2,outputs,emb_latent_omics1,2.384185791015625e-07,7.148081247961566e-08,1.1368982369209522e-07
a1,1,1,within_generalized,G1,G2,outputs,emb_latent_omics2,4.76837158203125e-07,2.3648567782494708e-08,1.0505117568023263e-07
a1,1,1,within_generalized,G1,G2,outputs,emb_latent_combined,4.76837158203125e-07,8.042442045546467e-08,1.9713447301371986e-07
a1,1,1,within_generalized,G1,G2,outputs,emb_recon_omics1,5.960464477539063e-08,6.710802856701904e-08,5.960464477539063e-08
a1,1,1,within_generalized,G1,G2,outputs,emb_recon_omics2,2.384185791015625e-07,6.435285720647291e-08,1.1299269050285136e-07
a1,1,1,within_generalized,G1,G2,outputs,emb_latent_omics1_across_recon,3.5762786865234375e-07,6.707703069334429e-08,2.347764126398925e-07
a1,1,1,within_generalized,G1,G2,outputs,emb_latent_omics2_across_recon,1.1920928955078125e-07,5.797938119408902e-08,1.0867643298299312e-07
a1,1,1,within_generalized,G1,G2,outputs,alpha_omics1,1.4901161193847656e-07,5.9005777726665626e-08,1.4901161193847656e-07
a1,1,1,within_generalized,G1,G2,outputs,alpha_omics2,1.1920928955078125e-07,2.1614728416800162e-08,1.1920928955078125e-07
a1,1,1,within_generalized,G1,G2,outputs,alpha,1.1920928955078125e-07,4.632464832690662e-08,1.1920928955078125e-07
a1,1,1,within_generalized,G1,G2,losses,rna,0.0,0.0,0.0
a1,1,1,within_generalized,G1,G2,losses,mod2,0.0,0.0,0.0
a1,1,1,within_generalized,G1,G2,losses,corr1,0.0,0.0,0.0
a1,1,1,within_generalized,G1,G2,losses,corr2,0.0,0.0,0.0
a1,1,1,within_generalized,G1,G2,losses,total,0.0,0.0,0.0
a1,1,1,within_generalized,G1,G2,gradients,encoder_omics1.weight,7.450580596923828e-09,5.5777584509763444e-08,7.450580596923828e-09
a1,1,1,within_generalized,G1,G2,gradients,decoder_omics1.weight,3.725290298461914e-09,4.808741012154343e-08,3.725290298461914e-09
a1,1,1,within_generalized,G1,G2,gradients,encoder_omics2.weight,2.9802322387695312e-08,6.128538471943756e-08,2.9802322387695312e-08
a1,1,1,within_generalized,G1,G2,gradients,decoder_omics2.weight,7.450580596923828e-09,5.529112312084188e-08,7.450580596923828e-09
a1,1,1,within_generalized,G1,G2,gradients,atten_omics1.w_omega,3.4924596548080444e-10,1.4558937086209273e-07,3.4924596548080444e-10
a1,1,1,within_generalized,G1,G2,gradients,atten_omics1.u_omega,9.313225746154785e-10,1.0186857590440228e-07,9.313225746154785e-10
a1,1,1,within_generalized,G1,G2,gradients,atten_omics2.w_omega,1.4901161193847656e-08,1.2475239806708918e-07,1.4901161193847656e-08
a1,1,1,within_generalized,G1,G2,gradients,atten_omics2.u_omega,7.450580596923828e-09,9.097543073943862e-08,7.450580596923828e-09
a1,1,1,within_generalized,G1,G2,gradients,atten_cross.w_omega,2.7939677238464355e-09,8.686137278658341e-08,2.7939677238464355e-09
a1,1,1,within_generalized,G1,G2,gradients,atten_cross.u_omega,3.725290298461914e-09,8.249288548962556e-08,3.725290298461914e-09
a1,1,1,within_generalized,G1,G2,parameters,encoder_omics1.weight,4.470348358154297e-08,6.530567196158598e-09,4.470348358154297e-08
a1,1,1,within_generalized,G1,G2,parameters,decoder_omics1.weight,2.6542693376541138e-08,4.6429628622267026e-09,2.6542693376541138e-08
a1,1,1,within_generalized,G1,G2,parameters,encoder_omics2.weight,3.725290298461914e-09,8.288907703636609e-10,3.725290298461914e-09
a1,1,1,within_generalized,G1,G2,parameters,decoder_omics2.weight,0.0,0.0,0.0
a1,1,1,within_generalized,G1,G2,parameters,atten_omics1.w_omega,1.4901161193847656e-08,2.955547405279009e-09,1.4901161193847656e-08
a1,1,1,within_generalized,G1,G2,parameters,atten_omics1.u_omega,0.0,0.0,0.0
a1,1,1,within_generalized,G1,G2,parameters,atten_omics2.w_omega,3.725290298461914e-09,8.379067157416394e-10,3.725290298461914e-09
a1,1,1,within_generalized,G1,G2,parameters,atten_omics2.u_omega,0.0,0.0,0.0
a1,1,1,within_generalized,G1,G2,parameters,atten_cross.w_omega,9.313225746154785e-10,1.324056505985543e-10,9.313225746154785e-10
a1,1,1,within_generalized,G1,G2,parameters,atten_cross.u_omega,3.725290298461914e-09,2.72382705072569e-09,3.725290298461914e-09
a1,1,1,within_generalized,G1,G2,adam,encoder_omics1.weight:step,0.0,0.0,0.0
a1,1,1,within_generalized,G1,G2,adam,encoder_omics1.weight:exp_avg,6.984919309616089e-10,5.2713915083670954e-08,6.984919309616089e-10
a1,1,1,within_generalized,G1,G2,adam,encoder_omics1.weight:exp_avg_sq,4.547473508864641e-13,8.638114442960655e-08,4.547473508864641e-13
a1,1,1,within_generalized,G1,G2,adam,decoder_omics1.weight:step,0.0,0.0,0.0
a1,1,1,within_generalized,G1,G2,adam,decoder_omics1.weight:exp_avg,4.656612873077393e-10,4.67488143546308e-08,4.656612873077393e-10
a1,1,1,within_generalized,G1,G2,adam,decoder_omics1.weight:exp_avg_sq,2.2737367544323206e-13,7.910779361475595e-08,2.2737367544323206e-13
a1,1,1,within_generalized,G1,G2,adam,encoder_omics2.weight:step,0.0,0.0,0.0
a1,1,1,within_generalized,G1,G2,adam,encoder_omics2.weight:exp_avg,3.725290298461914e-09,6.308574119302977e-08,3.725290298461914e-09
a1,1,1,within_generalized,G1,G2,adam,encoder_omics2.weight:exp_avg_sq,2.1827872842550278e-11,1.0788214939390331e-07,2.1827872842550278e-11
a1,1,1,within_generalized,G1,G2,adam,decoder_omics2.weight:step,0.0,0.0,0.0
a1,1,1,within_generalized,G1,G2,adam,decoder_omics2.weight:exp_avg,9.313225746154785e-10,5.3093710086405625e-08,9.313225746154785e-10
a1,1,1,within_generalized,G1,G2,adam,decoder_omics2.weight:exp_avg_sq,1.8189894035458565e-12,1.1990508577850846e-07,1.8189894035458565e-12
a1,1,1,within_generalized,G1,G2,adam,atten_omics1.w_omega:step,0.0,0.0,0.0
a1,1,1,within_generalized,G1,G2,adam,atten_omics1.w_omega:exp_avg,4.3655745685100555e-11,1.215653978888386e-07,4.3655745685100555e-11
a1,1,1,within_generalized,G1,G2,adam,atten_omics1.w_omega:exp_avg_sq,1.1102230246251565e-15,2.045402302410359e-07,1.1102230246251565e-15
a1,1,1,within_generalized,G1,G2,adam,atten_omics1.u_omega:step,0.0,0.0,0.0
